dataset,inter_ratio,epsilon,rep,nmi,evc_overlap,evc_mae,deg_kl,diam_rel,cc_rel,mod_rel,edges,time_sec,timestamp
Chamelon,0.3,2.0,16,0.33123361112540395,0.9090909090909091,0.0034817433765347667,1.198447074549939,0.4545454545454545,0.022621191579421763,0.1599040963837242,28731,5.71,2026-05-11 17:43:33
Chamelon,0.3,2.0,17,0.35421356907520074,0.8181818181818182,0.0027416531065106785,1.2759093923437823,0.4545454545454545,0.051281534781445426,0.14879942693114556,28597,5.47,2026-05-11 17:43:39
Chamelon,0.3,2.0,18,0.304533347349688,0.8636363636363636,0.003003596046079158,1.122776781323659,0.4545454545454545,0.07666490648258595,0.16099445388175984,27997,5.67,2026-05-11 17:43:44
Chamelon,0.3,2.0,19,0.3512235473823306,0.8181818181818182,0.0035346087177602612,1.2565736748464573,0.3636363636363636,0.033394997500279015,0.15009128035020683,28828,5.75,2026-05-11 17:43:50
Chamelon,0.3,2.0,20,0.24196134258070928,0.7727272727272727,0.007648789679469283,1.366913949500895,0.3636363636363636,0.09859675572954703,0.228248829064401,28202,5.97,2026-05-11 17:43:56
Chamelon,0.3,2.0,21,0.3022448191087204,0.9090909090909091,0.004622147832730183,1.2395842099473775,0.3636363636363636,0.09854049207439207,0.13055825429454138,28710,5.77,2026-05-11 17:44:02
Chamelon,0.3,2.0,22,0.31657397612912397,0.9090909090909091,0.002633254188973451,1.1149315154459754,0.3636363636363636,0.10156675999118833,0.14630480742428703,28315,5.57,2026-05-11 17:44:07
Chamelon,0.3,2.0,23,0.3203860874637708,0.9090909090909091,0.0033780764425867856,1.5987391207376445,0.4545454545454545,0.0007860395583581533,0.16726250839492193,28806,5.62,2026-05-11 17:44:13
Chamelon,0.3,2.0,24,0.3102165022356506,0.8636363636363636,0.003187524206176629,1.157211573566702,0.4545454545454545,0.09979216229705265,0.14436711767086116,28412,5.64,2026-05-11 17:44:19
Chamelon,0.3,2.0,25,0.26147447074250424,0.8636363636363636,0.0062374469096256385,1.1365909019003824,0.2727272727272727,0.06792893514911784,0.25647992268311215,29753,6.19,2026-05-11 17:44:25
Chamelon,0.3,2.0,26,0.33585559312682234,0.9090909090909091,0.003746259006592433,1.275832222735601,0.4545454545454545,0.04145850562339594,0.15394019900897865,28626,5.57,2026-05-11 17:44:30
Chamelon,0.3,2.0,27,0.33147586755987074,0.9090909090909091,0.00369643267875885,1.309195379075862,0.4545454545454545,0.06640586364844951,0.1653526202125365,28455,5.3,2026-05-11 17:44:36
Chamelon,0.3,2.0,28,0.262338553088868,0.9090909090909091,0.004473997724719143,1.552752523130695,0.4545454545454545,0.02675837180889859,0.20609135846134746,29250,5.9,2026-05-11 17:44:42
Chamelon,0.3,2.0,29,0.3004600855333309,0.8181818181818182,0.004004351139657403,1.064470464225061,0.4545454545454545,0.017830279585588145,0.19241549890360557,29138,5.7,2026-05-11 17:44:47
