dataset,method,epsilon,rep,nmi,evc_overlap,evc_mae,deg_kl,diam_rel,cc_rel,mod_rel,edges,time_sec,timestamp
Chamelon,ours_v2,1.0,3,0.275571149034319,0.6818181818181818,0.005998822853519617,2.2165050374864084,0.2727272727272727,0.7089080525335698,0.14505766110312282,20249,10.74,2026-05-12 00:31:26
Chamelon,ours_v2,1.0,7,0.2895301184089264,0.5909090909090909,0.0062983058168893016,1.7683079004723434,0.3636363636363636,0.5808901404149672,0.07633990844084673,23045,11.08,2026-05-12 00:31:26
Chamelon,ours_v2,1.0,6,0.28195218705486086,0.7727272727272727,0.006754447574056885,1.4730346839689925,0.3636363636363636,0.462906776233683,0.07578487801806622,25752,11.38,2026-05-12 00:31:26
Chamelon,ours_v2,1.0,1,0.2953067311518428,0.7727272727272727,0.0068362134717964654,1.6658229881376314,0.2727272727272727,0.5935005905065223,0.048985994692403084,24686,11.68,2026-05-12 00:31:26
Chamelon,ours_v2,1.0,4,0.303410370566847,0.7727272727272727,0.0027980479947776666,1.5509489662528448,0.3636363636363636,0.37568960161341924,0.041085890353306107,25361,11.8,2026-05-12 00:31:27
Chamelon,ours_v2,1.0,0,0.27487646625316264,0.6818181818181818,0.011714400678898252,1.8447302911032506,0.2727272727272727,0.34637025601495436,0.22904171458229153,24514,12.13,2026-05-12 00:31:27
Chamelon,ours_v2,1.0,2,0.2866024784817954,0.8636363636363636,0.005062250559010299,1.3958787244544801,0.3636363636363636,0.4459333506523301,0.061603397304291846,26703,12.48,2026-05-12 00:31:27
Chamelon,ours_v2,1.0,5,0.2662158488717871,0.0,0.0037783873913215054,1.8064563999682015,0.3636363636363636,0.5575818359300767,0.06716210714365708,23645,12.35,2026-05-12 00:31:27
Chamelon,ours_v2,1.0,8,0.28527544290792384,0.7272727272727273,0.00309292864936157,1.4527858621129668,0.3636363636363636,0.39937534240183853,0.00040890473179223995,26359,12.64,2026-05-12 00:31:28
Chamelon,ours_v2,1.0,9,0.29532885151126825,0.7272727272727273,0.0029955041931914853,1.7258106441639778,0.3636363636363636,0.6179591561338957,0.019244947235677365,25044,11.39,2026-05-12 00:31:30
Chamelon,ours_v2,1.5,0,0.30454526194383597,0.7727272727272727,0.004986400622470272,1.3981751547694241,0.3636363636363636,0.3530940469135367,0.04338727679686675,27597,13.58,2026-05-12 00:31:34
Chamelon,ours_v2,1.5,2,0.2909138180008098,0.7727272727272727,0.004508495516192906,1.6535231822375847,0.2727272727272727,0.3906985546263164,0.14502591531487588,26492,13.76,2026-05-12 00:31:35
Chamelon,ours_v2,1.5,6,0.30996775134316,0.8636363636363636,0.005409851364133826,1.6934586711504718,0.3636363636363636,0.4766467333560049,0.06401787247147753,26182,12.42,2026-05-12 00:31:35
Chamelon,ours_v2,1.5,4,0.2756208205265887,0.7272727272727273,0.007202861544539946,1.505589719847503,0.4545454545454545,0.3400738455509973,0.14375842763340244,28333,14.51,2026-05-12 00:31:36
Chamelon,ours_v2,1.5,5,0.27436617211535935,0.8636363636363636,0.006832939482555562,1.5295130864295758,0.3636363636363636,0.05310624050403286,0.18129239192462693,28817,14.6,2026-05-12 00:31:36
Chamelon,ours_v2,1.5,1,0.27141185586651767,0.6818181818181818,0.004122129162589309,1.545375370665783,0.4545454545454545,0.32548180861989406,0.07853175622996762,27122,16.03,2026-05-12 00:31:37
Chamelon,ours_v2,1.5,7,0.30981744044931125,0.9090909090909091,0.002762430658112118,1.3528483332538646,0.4545454545454545,0.3025571337482927,0.049798762645897145,27523,14.22,2026-05-12 00:31:37
Chamelon,ours_v2,1.5,3,0.28528504391796056,0.9090909090909091,0.0031209725656145175,1.49671696378858,0.3636363636363636,0.15825824439614003,0.17611716450751816,28996,16.09,2026-05-12 00:31:37
Chamelon,ours_v2,1.5,8,0.2973332064385613,0.9090909090909091,0.00668251241482237,1.3477731446439707,0.3636363636363636,0.003803632324321794,0.3015007569253449,28393,14.21,2026-05-12 00:31:37
Chamelon,ours_v2,1.5,9,0.29213717183229726,0.7272727272727273,0.006177309185314384,1.6298258943528294,0.2727272727272727,0.27641714792758415,0.20296679907941248,27427,13.37,2026-05-12 00:31:39
Chamelon,ours_v2,2.0,0,0.29219354813310494,0.7727272727272727,0.004572084619049768,1.7301793019468945,0.3636363636363636,0.23223640144396338,0.2132332519211267,28043,15.28,2026-05-12 00:31:41
Chamelon,ours_v2,2.0,4,0.29920569601647684,0.8636363636363636,0.004200669524400326,1.1140957870043537,0.4545454545454545,0.2293101691036298,0.09786698158094459,28053,14.82,2026-05-12 00:31:41
Chamelon,ours_v2,2.0,5,0.3323949608386693,0.9545454545454546,0.002242683067580499,1.0377690920574822,0.4545454545454545,0.19838286764377336,0.11697187530606241,28259,14.42,2026-05-12 00:31:42
Chamelon,ours_v2,2.0,6,0.3516854802981003,0.8636363636363636,0.0019918156155193166,1.2493466428154363,0.4545454545454545,0.24916924704860938,0.06618164386313792,28031,14.5,2026-05-12 00:31:42
Chamelon,ours_v2,2.0,2,0.3221246339444918,0.9545454545454546,0.0022262847609851493,1.366774791664076,0.4545454545454545,0.25654792150043887,0.04594069877869798,28392,15.64,2026-05-12 00:31:42
Chamelon,ours_v2,2.0,1,0.2846690277033671,0.7272727272727273,0.0059467104935531975,1.3934610225612638,0.3636363636363636,0.03829582153807417,0.3787684106555071,28994,15.94,2026-05-12 00:31:42
Chamelon,ours_v2,2.0,7,0.31255398809998686,0.9545454545454546,0.009995767188254826,1.2912034234876462,0.2727272727272727,0.11276564482528495,0.20329189146940804,28914,14.72,2026-05-12 00:31:42
Chamelon,ours_v2,2.0,3,0.25874479960024016,0.8636363636363636,0.002259028408513582,1.2620190257955402,0.3636363636363636,0.1270798669692365,0.17627993876423342,29178,16.85,2026-05-12 00:31:43
Chamelon,ours_v2,2.0,8,0.3000830539192224,0.8636363636363636,0.0034485232442182617,1.3214571064530942,0.4545454545454545,0.15272812614482115,0.15066551482054333,29294,15.29,2026-05-12 00:31:45
Chamelon,ours_v2,2.5,0,0.35433294480493843,0.9545454545454546,0.001601062884500007,1.2694392975263535,0.4545454545454545,0.20797964355619575,0.08520834007069818,28310,15.04,2026-05-12 00:31:50
Chamelon,ours_v2,2.0,9,0.2912692032489669,0.9090909090909091,0.002928428081511503,1.2177826477662583,0.3636363636363636,0.13409460544484997,0.13848615458814578,29267,16.64,2026-05-12 00:31:50
Chamelon,ours_v2,2.5,1,0.3049801999951588,0.8181818181818182,0.00133947833722339,1.0618151851038151,0.4545454545454545,0.05366448522885102,0.22677490908289297,29765,17.28,2026-05-12 00:31:52
Chamelon,ours_v2,2.5,4,0.3245887010859869,0.9545454545454546,0.00148833661845246,1.0911963486245795,0.4545454545454545,0.01941561036656437,0.20424626492998946,28993,16.87,2026-05-12 00:31:54
Chamelon,ours_v2,2.5,3,0.30580178051931856,0.9090909090909091,0.0060646998335325865,1.0896012421073111,0.4545454545454545,0.016746408063616793,0.1947849607308228,29735,17.76,2026-05-12 00:31:54
Chamelon,ours_v2,2.5,5,0.3705995368000596,0.9090909090909091,0.0016481425930520337,1.0789365624927902,0.4545454545454545,0.13989607820770597,0.11454010748717505,28567,17.22,2026-05-12 00:31:54
Chamelon,ours_v2,2.5,7,0.33792016374455025,0.8636363636363636,0.002526757092427966,1.0944271472063154,0.4545454545454545,0.19542619640502606,0.04945318050199904,28787,16.81,2026-05-12 00:31:54
Chamelon,ours_v2,2.5,8,0.3527442047683563,0.9090909090909091,0.0025235976494485837,1.1976875163827732,0.4545454545454545,0.20387538345035516,0.08259972483322707,28354,15.32,2026-05-12 00:31:54
Chamelon,ours_v2,2.5,6,0.3633446294983463,0.8181818181818182,0.0015418301302166566,1.2433959191904005,0.4545454545454545,0.16281768767689292,0.10843031325319565,28440,17.68,2026-05-12 00:31:55
Chamelon,ours_v2,2.5,2,0.3131592131383115,0.9545454545454546,0.0017411228833331329,1.3795908918989042,0.4545454545454545,0.1127990039740235,0.26985819646614245,29103,19.52,2026-05-12 00:31:55
Chamelon,ours_v2,3.0,2,0.35724296141777645,0.9090909090909091,0.0014373625082159517,1.1968427434669133,0.4545454545454545,0.10403655257838693,0.1119108557798554,28398,15.09,2026-05-12 00:31:57
Chamelon,ours_v2,3.0,3,0.36467841098493353,0.9090909090909091,0.0015881610943538444,1.1281742769024574,0.3636363636363636,0.11574830337245211,0.099424996813375,28464,15.17,2026-05-12 00:31:57
Chamelon,ours_v2,3.0,1,0.365610586452608,0.9090909090909091,0.002085008528159721,1.0546455684811509,0.4545454545454545,0.13922122095567807,0.08684387323393741,28429,16.62,2026-05-12 00:31:58
Chamelon,ours_v2,3.0,0,0.359779245656018,0.9090909090909091,0.0014095460227977292,1.0054914120644458,0.4545454545454545,0.1333840095161048,0.11265771431292404,28586,18.01,2026-05-12 00:31:59
Chamelon,ours_v2,2.5,9,0.28617386707298414,0.9090909090909091,0.0025250189882907548,1.5130020205617525,0.3636363636363636,0.05900820555250199,0.19570933068144536,28736,18.29,2026-05-12 00:32:00
Chamelon,ours_v2,3.0,5,0.28859264120457717,0.9090909090909091,0.002758163847096915,1.527690300094613,0.4545454545454545,0.13359988923809818,0.10861954339129445,29150,17.53,2026-05-12 00:32:00
Chamelon,ours_v2,3.0,4,0.35664977044259083,0.8636363636363636,0.002989615911740884,1.5427351678326293,0.4545454545454545,0.22098784528867785,0.06635423582875605,28311,17.67,2026-05-12 00:32:00
Chamelon,ours_v2,3.0,6,0.343862994505964,0.8636363636363636,0.0017010988532073312,1.0130470979004353,0.4545454545454545,0.11254677122163878,0.09524053286939578,28708,18.96,2026-05-12 00:32:02
Chamelon,ours_v2,3.0,7,0.3211232746930578,0.8181818181818182,0.0030565201922656366,1.2761632590480756,0.4545454545454545,0.08549119993186845,0.16732120490174898,29261,17.24,2026-05-12 00:32:03
Chamelon,ours_v2,3.0,8,0.30533174184702166,0.8181818181818182,0.003543132517769011,1.7135443401477217,0.4545454545454545,0.08500894010777563,0.23263714649281114,28390,15.79,2026-05-12 00:32:05
Chamelon,ours_v2,3.0,9,0.352411148482821,0.8181818181818182,0.0018305456388816343,1.0327652488625079,0.4545454545454545,0.10626566956780069,0.10175322348495044,28757,16.07,2026-05-12 00:32:06
Chamelon,ours_v2,3.5,0,0.3207223941270126,0.8181818181818182,0.0015104085830441303,1.052037756984464,0.3636363636363636,0.11872418758531435,0.10012251663714676,28551,16.35,2026-05-12 00:32:08
Chamelon,ours_v2,3.5,1,0.32680184875069396,0.8636363636363636,0.0018496834313555116,1.259592760305532,0.3636363636363636,0.1495648068213268,0.07994861592230348,29142,14.87,2026-05-12 00:32:08
Chamelon,ours_v2,3.5,3,0.2962588739582788,0.8181818181818182,0.0014682182086144095,1.4782822503720552,0.4545454545454545,0.013046937216148555,0.18881795264442985,29116,14.92,2026-05-12 00:32:09
Chamelon,ours_v2,3.5,2,0.32955024795025917,0.8181818181818182,0.0016875575948734206,1.2393194532478586,0.4545454545454545,0.13194743887059784,0.0941592324258422,28358,15.42,2026-05-12 00:32:09
Chamelon,ours_v2,3.5,5,0.3781975572170919,0.8636363636363636,0.0030894566196629624,1.0522580529188306,0.3636363636363636,0.06662008324020818,0.09917832419443522,28939,14.94,2026-05-12 00:32:09
Chamelon,ours_v2,3.5,4,0.3730365632360911,0.8181818181818182,0.0019397230313642382,1.1353433125797707,0.4545454545454545,0.18670463620561234,0.06704014934742779,28375,14.99,2026-05-12 00:32:09
Chamelon,ours_v2,3.5,6,0.3476589008530171,0.9090909090909091,0.0019256301288811735,1.4837086435762372,0.4545454545454545,0.08479285312683528,0.08239462506162512,28840,14.74,2026-05-12 00:32:10
Chamelon,ours_v2,3.5,7,0.3045078070369286,0.7272727272727273,0.009199173549965389,1.2007573958601032,0.3636363636363636,0.16946203630327558,0.4118710612396656,29714,14.53,2026-05-12 00:32:10
Chamelon,ours_v2,3.5,9,0.3432211827006736,0.8181818181818182,0.0019064159161115727,1.1751576444802776,0.4545454545454545,0.11341562423653538,0.08290287923292101,28302,13.31,2026-05-12 00:32:10
Chamelon,ours_v2,3.5,8,0.2826631219184168,0.6818181818181818,0.002295042190327895,1.1520229019266082,0.3636363636363636,0.011712301874965534,0.2886799740516556,29556,13.9,2026-05-12 00:32:11
Facebook,ours_v2,0.5,3,0.23719855387050626,0.4,0.0061350267661128,1.5625781928051228,0.0,0.06103836934759529,0.0944442124875293,55363,59.22,2026-05-12 00:33:39
Facebook,ours_v2,0.5,2,0.24226027560873192,0.175,0.004994608719129691,1.665040235326188,0.12499999999999997,0.0018466061612773732,0.0698785451133839,59595,60.88,2026-05-12 00:33:41
Facebook,ours_v2,0.5,1,0.25098564033977294,0.075,0.0039174431884900825,1.5621258239817755,0.12499999999999997,0.03262159832747759,0.08928005113264684,61682,61.52,2026-05-12 00:33:41
Facebook,ours_v2,0.5,7,0.24651700037468194,0.05,0.008363687892013624,1.784039298204173,0.0,0.0036509625501127147,0.07420140192133748,58390,61.0,2026-05-12 00:33:41
Facebook,ours_v2,0.5,6,0.23217519462098865,0.075,0.01716436251659259,1.6126509451545552,0.12499999999999997,0.008160215843829716,0.06502255318366412,61765,61.98,2026-05-12 00:33:42
Facebook,ours_v2,0.5,8,0.2348411538096163,0.15,0.010328072039101886,1.7549643511959294,0.0,0.01630791011327544,0.07636431380088332,57736,61.93,2026-05-12 00:33:43
Facebook,ours_v2,0.5,9,0.2473302040429183,0.4,0.008614719783512897,1.31215269613371,0.12499999999999997,0.048125645396595716,0.09444667579898444,63234,62.92,2026-05-12 00:33:44
Facebook,ours_v2,0.5,0,0.2510375199964778,0.025,0.017052498223306584,1.3137204412192476,0.0,0.030646439954165532,0.07562416032144473,66938,65.95,2026-05-12 00:33:45
Facebook,ours_v2,0.5,5,0.2438170302711533,0.15,0.012977286144484545,1.4484272697361638,0.12499999999999997,0.05589396151057333,0.09091775184111009,62322,64.98,2026-05-12 00:33:45
Facebook,ours_v2,0.5,4,0.25543779770232544,0.325,0.009618690606548588,1.1849593788952875,0.0,0.11058731938033382,0.10107789002836313,69920,70.63,2026-05-12 00:33:51
Facebook,ours_v2,1.0,1,0.2931676400098006,0.725,0.004821329630619921,0.7619305863872812,0.12499999999999997,0.02555207955188196,0.11533887673158431,77348,78.67,2026-05-12 00:33:59
Facebook,ours_v2,1.0,6,0.2890480400787349,0.6,0.00595654095920579,0.7020847269334727,0.12499999999999997,0.009022898357644504,0.11959213020936668,81871,86.4,2026-05-12 00:34:08
Facebook,ours_v2,1.0,7,0.27105863256930246,0.725,0.0058697740508511275,0.7546402822104261,0.12499999999999997,0.1593268600570552,0.18814063057760208,81952,88.98,2026-05-12 00:34:10
Facebook,ours_v2,1.0,8,0.2737878721917918,0.675,0.0055482287437102415,0.710118770218924,0.12499999999999997,0.026261525131204416,0.12552099213476955,81785,90.62,2026-05-12 00:34:12
Facebook,ours_v2,1.0,3,0.27653305389634064,0.525,0.0058462620539427275,0.7297886192594838,0.24999999999999994,0.07997566689889353,0.14341436698622229,82450,91.08,2026-05-12 00:34:12
Facebook,ours_v2,1.0,0,0.2688338324509758,0.625,0.005082653384293024,0.5689782617179483,0.12499999999999997,0.10678826768892584,0.1443157685663349,83583,91.95,2026-05-12 00:34:13
Facebook,ours_v2,1.0,4,0.2699279151704829,0.7,0.005825129527552243,0.5776402708011696,0.24999999999999994,0.021608149732609747,0.11938680183848674,81785,92.72,2026-05-12 00:34:14
Facebook,ours_v2,1.0,2,0.2724173665343356,0.6,0.005955558235974499,0.5682002834818072,0.24999999999999994,0.13064644557020894,0.15371082532370586,84271,94.12,2026-05-12 00:34:15
Facebook,ours_v2,1.0,5,0.2680868120203121,0.7,0.006420552088490678,0.6246195826068023,0.12499999999999997,0.2798609556339691,0.20521214892976467,86164,105.95,2026-05-12 00:34:27
Facebook,ours_v2,1.5,2,0.3135921447812485,0.65,0.0048243885420955505,0.6099106311036057,0.24999999999999994,0.15099355569024864,0.15885221926550727,84145,108.94,2026-05-12 00:35:30
Facebook,ours_v2,1.5,5,0.3059993188447708,0.725,0.005268322626872398,0.5420886022647063,0.24999999999999994,0.1587865542842639,0.16026682435640877,83650,108.42,2026-05-12 00:35:32
Facebook,ours_v2,1.0,9,0.23409356876730694,0.75,0.007682643226042447,0.759574511890846,0.12499999999999997,0.28999212421333964,0.20980429990292213,85416,115.17,2026-05-12 00:35:34
Facebook,ours_v2,1.5,6,0.28144473106292156,0.7,0.003796075868305255,0.4470505211722071,0.24999999999999994,0.27304418420149373,0.24892591181932971,85261,119.45,2026-05-12 00:35:44
Facebook,ours_v2,1.5,3,0.28476808705005624,0.675,0.003423909226368532,0.4491834120832674,0.24999999999999994,0.3186936699340819,0.20622605943392686,86186,122.41,2026-05-12 00:35:45
Facebook,ours_v2,1.5,4,0.26889562749363793,0.675,0.0032729048458811096,0.5399437801194391,0.24999999999999994,0.3095985220531647,0.2168272985949404,86199,126.49,2026-05-12 00:35:49
Facebook,ours_v2,1.5,0,0.2563994851259433,0.7,0.010555873555956418,0.43400418350930353,0.24999999999999994,0.4856539486594301,0.2863010886887101,86649,129.08,2026-05-12 00:35:50
Facebook,ours_v2,1.5,7,0.27367849216816614,0.25,0.02019348260924998,0.4277851919855592,0.24999999999999994,0.3906694789548873,0.24961032010035078,85963,127.1,2026-05-12 00:35:52
Facebook,ours_v2,1.5,1,0.259206227719408,0.675,0.01245260478509561,0.4638810673132771,0.24999999999999994,0.4229874998265795,0.2580784403692843,86582,131.31,2026-05-12 00:35:53
Facebook,ours_v2,1.5,8,0.2757726602737178,0.725,0.002819511858404431,0.5895294961763514,0.24999999999999994,0.33806148280042414,0.21480632456014448,86375,123.9,2026-05-12 00:35:55
Facebook,ours_v2,1.5,9,0.2823002926730313,0.7,0.004425770019027932,0.5128067006239088,0.24999999999999994,0.24933072216763832,0.20739600079947862,85449,124.21,2026-05-12 00:36:04
Facebook,ours_v2,2.0,3,0.31753508196667296,0.85,0.004267265301507163,0.4508812876610441,0.24999999999999994,0.09060366719628282,0.1571687612968223,85064,113.75,2026-05-12 00:36:06
Facebook,ours_v2,2.0,0,0.2846859754470401,0.725,0.009654393461679622,0.38406430992367835,0.24999999999999994,0.48326828416502005,0.23934687015675202,87236,123.92,2026-05-12 00:36:11
Facebook,ours_v2,2.0,2,0.32052329207382446,0.8,0.003621090537310559,0.457852410005156,0.24999999999999994,0.16144064209439257,0.1535403312306118,85112,120.59,2026-05-12 00:36:12
Facebook,ours_v2,2.0,4,0.2742820806404787,0.825,0.002322528567939315,0.4943260273946938,0.24999999999999994,0.42738395061801376,0.24062800683496477,87097,127.78,2026-05-12 00:36:20
Facebook,ours_v2,2.0,5,0.2675236132115053,0.725,0.0026478197891344375,0.44890550262088263,0.24999999999999994,0.3685134289806525,0.21650204026252787,86629,126.73,2026-05-12 00:36:21
Facebook,ours_v2,2.0,6,0.2570306804797195,0.775,0.014015845012289852,0.48583528484134103,0.12499999999999997,0.4189499882135343,0.23695823278116238,86348,129.26,2026-05-12 00:36:24
Facebook,ours_v2,2.0,1,0.2722218199596987,0.75,0.002989250242093355,0.40604015288155687,0.24999999999999994,0.40220464971379977,0.2374924172721447,87146,136.58,2026-05-12 00:36:27
Facebook,ours_v2,2.0,7,0.26824825480757136,0.85,0.0030495843591533812,0.37853576091435387,0.24999999999999994,0.33701170618305853,0.25643248138332053,86114,125.83,2026-05-12 00:36:33
Facebook,ours_v2,2.0,9,0.2755602128411397,0.7,0.0036692634625279824,0.4768138991606247,0.12499999999999997,0.3097654178899244,0.24840929808301837,85723,118.71,2026-05-12 00:37:31
Facebook,ours_v2,2.0,8,0.2762014538439972,0.825,0.001984722089576084,0.3801823698050432,0.24999999999999994,0.3310571835507847,0.2435617609199738,86485,120.72,2026-05-12 00:37:31
Facebook,ours_v2,2.5,6,0.3211583073339592,0.775,0.0025513066751429165,0.4106936568045955,0.24999999999999994,0.38577679639873613,0.20252400174012267,86254,103.29,2026-05-12 00:37:36
Facebook,ours_v2,2.5,0,0.296093162455962,0.825,0.003101385816188297,0.5200361903735122,0.24999999999999994,0.24579254576697318,0.143065124527191,86027,124.55,2026-05-12 00:37:39
Facebook,ours_v2,2.5,3,0.25415886059905146,0.725,0.0032511650915757833,0.4096245144940873,0.24999999999999994,0.36034416058149676,0.25915074424683104,86163,114.03,2026-05-12 00:37:43
Facebook,ours_v2,2.5,1,0.297811052907538,0.0,0.006220807389821962,0.4344043526377429,0.12499999999999997,0.512273671764359,0.31814391031126077,86130,119.37,2026-05-12 00:37:44
Facebook,ours_v2,2.5,7,0.26324298705064986,0.65,0.003043760833182565,0.3985401475654097,0.24999999999999994,0.332400998430457,0.28383866872033714,86452,113.56,2026-05-12 00:37:48
Facebook,ours_v2,2.5,2,0.27437292029674837,0.775,0.0023905982955187916,0.39354674053683064,0.24999999999999994,0.4165069879858664,0.20610531990343842,87264,123.58,2026-05-12 00:37:48
Facebook,ours_v2,2.5,5,0.2741922560700767,0.8,0.002178771632053031,0.44058256466894263,0.24999999999999994,0.4078036695302271,0.20531143052575623,87136,117.57,2026-05-12 00:37:50
Facebook,ours_v2,2.5,4,0.2660998411191985,0.725,0.0031489901879387778,0.3609449483531598,0.24999999999999994,0.25753100264638823,0.2910314394756337,86099,122.03,2026-05-12 00:37:52
Facebook,ours_v2,2.5,8,0.33430251267282346,0.775,0.002505659703591054,0.43058867479376695,0.12499999999999997,0.36498122931192967,0.18575746139257343,86492,115.44,2026-05-12 00:37:59
Facebook,ours_v2,2.5,9,0.28315010972077637,0.75,0.006851580201633562,0.38655901477870513,0.24999999999999994,0.5282446168146494,0.24760513643605866,85889,121.5,2026-05-12 00:38:07
Facebook,ours_v2,3.0,0,0.3031891263495519,0.75,0.0027799276271188696,0.3833974802374876,0.24999999999999994,0.4551209279662212,0.2144080073951466,86348,127.79,2026-05-12 00:38:19
Facebook,ours_v2,3.0,2,0.29590606198038005,0.85,0.00221228269093716,0.33616648543861327,0.24999999999999994,0.4647258870387056,0.21806341781317232,86851,127.89,2026-05-12 00:38:28
Facebook,ours_v2,3.0,1,0.31492537627419326,0.0,0.007663069232634001,0.3472885848921227,0.24999999999999994,0.46756549418689186,0.25195982678031104,86255,138.8,2026-05-12 00:38:31
Facebook,ours_v2,3.0,3,0.2946123020780569,0.025,0.01576790392870377,0.45313860697208247,0.24999999999999994,0.4071003278864798,0.2083263672463696,86429,137.69,2026-05-12 00:38:38
Facebook,ours_v2,3.0,5,0.267918441095278,0.675,0.012469774184167101,0.41133269396256283,0.24999999999999994,0.5570781446881868,0.3025727616371231,86419,141.43,2026-05-12 00:38:48
Facebook,ours_v2,3.0,6,0.2610622264207323,0.825,0.0029748518684377546,0.356579368728566,0.24999999999999994,0.2892380085372506,0.24021424729392998,85869,137.6,2026-05-12 00:38:51
Facebook,ours_v2,3.0,4,0.2822454182157151,0.675,0.008453554189928419,0.41381111301017587,0.24999999999999994,0.5813323918556678,0.26963133974701226,87285,149.55,2026-05-12 00:38:54
Facebook,ours_v2,3.0,7,0.27805689551237284,0.8,0.0023482580892169674,0.3709874943118785,0.24999999999999994,0.37971808261388795,0.303236153222643,86212,128.05,2026-05-12 00:39:39
Facebook,ours_v2,3.0,8,0.29389707355337735,0.825,0.0006971823220581885,0.289612637273139,0.24999999999999994,0.400814874231143,0.24844983189703979,86775,128.41,2026-05-12 00:39:39
Facebook,ours_v2,3.5,1,0.31927476181928416,0.825,0.002404396104991019,0.3843057349177172,0.24999999999999994,0.280010780481449,0.1583156541654438,86785,120.07,2026-05-12 00:39:43
Facebook,ours_v2,3.0,9,0.2871120851922905,0.675,0.0030309649192684874,0.3433563556546875,0.12499999999999997,0.3398014826211752,0.21868511032307938,85795,128.43,2026-05-12 00:39:44
Facebook,ours_v2,3.5,4,0.327779830667721,0.8,0.0027512112775256578,0.42155759867952614,0.24999999999999994,0.2292817221448299,0.14701963004969648,86164,118.66,2026-05-12 00:39:47
Facebook,ours_v2,3.5,8,0.2705065122446781,0.8,0.007425786783809634,0.3622759502059472,0.12499999999999997,0.5346666448102332,0.25024709758235514,86488,100.08,2026-05-12 00:39:47
Facebook,ours_v2,3.5,6,0.30916864949313394,0.675,0.012650360595800884,0.37290798993495644,0.24999999999999994,0.5352077182086872,0.2583442982576051,86711,117.7,2026-05-12 00:39:50
Facebook,ours_v2,3.5,0,0.28932915930151965,0.75,0.0031878874708304835,0.327395762050531,0.24999999999999994,0.2567642298644459,0.3049284387389388,86299,130.85,2026-05-12 00:39:50
Facebook,ours_v2,3.5,5,0.27119357530608623,0.8,0.002682456079013868,0.31565923834359855,0.12499999999999997,0.522302999978689,0.24316583114733795,86613,121.21,2026-05-12 00:39:51
Facebook,ours_v2,3.5,3,0.25056031994551997,0.775,0.002877478834510579,0.34797004766341905,0.12499999999999997,0.3793202540812847,0.24192246246405333,87032,122.89,2026-05-12 00:39:51
Facebook,ours_v2,3.5,2,0.2751572438505731,0.8,0.0012985904615164321,0.31381370449835755,0.24999999999999994,0.43641832533195435,0.23059308021236075,87255,127.85,2026-05-12 00:39:52
Facebook,ours_v2,3.5,9,0.2926527540010351,0.6,0.012946005768983993,0.3093024592709669,0.24999999999999994,0.48105178111842256,0.28756382886034587,87373,93.23,2026-05-12 00:39:52
Facebook,ours_v2,3.5,7,0.2920878612503685,0.625,0.018743658755500783,0.4311502482474695,0.24999999999999994,0.5326656002417429,0.28405535952515115,86701,115.23,2026-05-12 00:39:54
CA-HepPh,ours_v2,0.5,2,0.33313147341398736,0.10833333333333334,0.02532706829152351,2.127131391638368,0.07692307692307691,0.15716183262831418,0.23410182198462215,49424,29.69,2026-05-12 00:40:44
