dataset,method,epsilon,rep,nmi,evc_overlap,evc_mae,deg_kl,diam_rel,cc_rel,mod_rel,edges,time_sec,timestamp
Chamelon,ours,3.5,8,0.3527576767118838,0.8636363636363636,0.001569186958990709,1.2115967484014436,0.3636363636363636,0.0852290166295852,0.09861769568137016,28878,4.8,2026-05-11 00:43:04
Chamelon,ours,3.5,9,0.3476725643841275,0.9090909090909091,0.0018296917695942326,1.123921643917741,0.4545454545454545,0.03700824882693755,0.12862110535187715,29016,4.86,2026-05-11 00:43:09
Facebook,privgraph,0.5,0,0.011988140382358252,0.05,0.012309789185143328,14.750802404993825,0.4999999999999999,0.936178556556473,0.751495713582035,86669,13.5,2026-05-11 00:43:44
Facebook,privgraph,0.5,1,0.0330800518929438,0.475,0.020449442393370452,12.646623330289469,0.4999999999999999,0.8353637967996853,0.7192608218267811,87122,15.05,2026-05-11 00:43:59
Facebook,privgraph,0.5,2,0.022225686709167473,0.4,0.02189672037353391,13.641287624045882,0.4999999999999999,0.867898105613295,0.7319385286095103,86883,13.91,2026-05-11 00:44:13
Facebook,privgraph,0.5,3,0.00803156925745235,0.025,0.034781819790160554,14.893280663386173,0.4999999999999999,0.9496133640476395,0.7589769288204553,86340,13.4,2026-05-11 00:44:27
Facebook,privgraph,0.5,4,0.011513090867668318,0.175,0.030394914800224486,13.593165248890354,0.4999999999999999,0.9468391343680008,0.7671772171738364,86623,13.59,2026-05-11 00:44:40
Facebook,privgraph,0.5,5,0.005029913826481046,0.075,0.034634892868510805,16.09002232332722,0.4999999999999999,0.9484569224383205,0.7755640280958997,87478,12.98,2026-05-11 00:44:53
Facebook,privgraph,0.5,6,0.013295505125680847,0.35,0.011458286320149894,13.982521113820663,0.4999999999999999,0.9304863352427984,0.7459083464616408,87740,13.72,2026-05-11 00:45:07
Facebook,privgraph,0.5,7,0.009629734621213956,0.05,0.03510711816251288,15.796204564526116,0.4999999999999999,0.9493857208640877,0.7745989053157103,86369,12.88,2026-05-11 00:45:20
Facebook,privgraph,0.5,8,0.011085571452121874,0.2,0.03087303480899286,15.016980814635277,0.4999999999999999,0.9490473107869803,0.7731754222186369,87707,13.52,2026-05-11 00:45:33
Facebook,privgraph,0.5,9,0.012055821554413882,0.15,0.029175535696316,14.818863435932533,0.4999999999999999,0.9479802786410377,0.7655680271536103,87043,13.98,2026-05-11 00:45:47
Facebook,privgraph,1.0,0,0.12472664834316034,0.7,0.0013781945488996652,8.251436856932665,0.4999999999999999,0.45448728595832844,0.5546272129405011,87239,18.3,2026-05-11 00:46:06
Facebook,privgraph,1.0,1,0.14904275681596735,0.8,0.0016326331779726387,5.820952990319135,0.4999999999999999,0.4453255649977741,0.5041068033318008,87139,20.48,2026-05-11 00:46:26
Facebook,privgraph,1.0,2,0.10118466151201842,0.65,0.0016661516546125055,7.669303495070562,0.4999999999999999,0.6251943398213856,0.6048542990757819,87442,18.74,2026-05-11 00:46:45
Facebook,privgraph,1.0,3,0.14312833132295935,0.675,0.0024643364466435435,6.582420313968643,0.4999999999999999,0.555969152100527,0.5465407816635729,86860,19.73,2026-05-11 00:47:05
Facebook,privgraph,1.0,4,0.15001553974473908,0.825,0.0016008758739616507,5.963184603152849,0.4999999999999999,0.510541900513885,0.5412432879825442,86890,21.55,2026-05-11 00:47:26
Facebook,privgraph,1.0,5,0.13181664300774312,0.8,0.001884482891247597,4.934025344424236,0.4999999999999999,0.545013039364616,0.4712533419267604,87540,23.26,2026-05-11 00:47:49
Facebook,privgraph,1.0,6,0.10384530736780433,0.7,0.006739260740286921,9.021271784743629,0.4999999999999999,0.6967121145298001,0.6582189383775128,87462,18.3,2026-05-11 00:48:08
Facebook,privgraph,1.0,7,0.16582841468164256,0.775,0.0012706111651197565,4.2518135413363565,0.4999999999999999,0.5062645103700865,0.4599335122560918,87040,23.69,2026-05-11 00:48:31
Facebook,privgraph,1.0,8,0.12552955809862973,0.675,0.0019176464208007986,6.176208741330869,0.4999999999999999,0.5705459533425467,0.5765695913111413,87626,19.75,2026-05-11 00:48:51
Facebook,privgraph,1.0,9,0.16529837123363614,0.725,0.0016329713594605173,5.015533780998667,0.4999999999999999,0.5655271807805144,0.47242867227468965,87091,23.27,2026-05-11 00:49:14
Facebook,privgraph,1.5,0,0.16052403748749267,0.725,0.005293287696177422,5.793028580938381,0.4999999999999999,0.635221506317636,0.5180369949085498,87244,22.15,2026-05-11 00:49:37
Facebook,privgraph,1.5,1,0.1588310547077751,0.7,0.0022826541126949786,1.9668949978599322,0.4999999999999999,0.5119594895992873,0.4200909428609664,86525,25.21,2026-05-11 00:50:02
Facebook,privgraph,1.5,2,0.19021809208911644,0.775,0.0014312327029090213,2.6825418023058587,0.4999999999999999,0.361920956302387,0.38576656965573214,87247,24.36,2026-05-11 00:50:26
Facebook,privgraph,1.5,3,0.1809327006802817,0.775,0.0019227432430797792,2.590066559710413,0.4999999999999999,0.4926727072513786,0.4442098700191772,87118,25.52,2026-05-11 00:50:52
Facebook,privgraph,1.5,4,0.18895086062126804,0.8,0.0014864188105232952,2.808892383832296,0.4999999999999999,0.4575955375455775,0.42782344188791666,86261,24.19,2026-05-11 00:51:16
Facebook,privgraph,1.5,5,0.1571880428995488,0.725,0.0029225603565239465,1.2520926430852342,0.4999999999999999,0.6213030801256816,0.4590282754162134,87866,27.01,2026-05-11 00:51:43
Facebook,privgraph,1.5,6,0.17605401379210514,0.7,0.0066142636243211065,3.3996021752253096,0.4999999999999999,0.5509319768211914,0.4326183529873649,87394,25.12,2026-05-11 00:52:08
Facebook,privgraph,1.5,7,0.16725308812079528,0.675,0.0018947485976450334,1.890700276099776,0.37499999999999994,0.5532548864452218,0.47257948998236826,87639,27.38,2026-05-11 00:52:35
Facebook,privgraph,1.5,8,0.16806825886132631,0.65,0.0015573902249834451,3.2988796555444706,0.4999999999999999,0.4898846458448308,0.44304313594587136,86948,25.14,2026-05-11 00:53:01
Facebook,privgraph,1.5,9,0.1647787868219838,0.75,0.0016666652427401746,3.5213195765677465,0.4999999999999999,0.3678378476996747,0.42698227478512624,86588,22.61,2026-05-11 00:53:23
Facebook,privgraph,2.0,0,0.18236403696279538,0.75,0.001971046072320888,1.8528571591150793,0.37499999999999994,0.523043370517723,0.434324304056015,87199,26.44,2026-05-11 00:53:50
Facebook,privgraph,2.0,1,0.21616967344926905,0.75,0.010807052296758357,1.885222555007149,0.37499999999999994,0.5782859008576368,0.4180259050239693,87301,26.19,2026-05-11 00:54:16
Facebook,privgraph,2.0,2,0.17496367304093552,0.675,0.004227453171485556,3.144444893761052,0.37499999999999994,0.6122078796343503,0.43422332939351976,87801,27.52,2026-05-11 00:54:43
Facebook,privgraph,2.0,3,0.14340996587930327,0.775,0.0025858416411723055,1.8229126796545654,0.37499999999999994,0.6603298063010588,0.4568650626543467,87708,28.39,2026-05-11 00:55:12
Facebook,privgraph,2.0,4,0.17464409128215877,0.775,0.001628883157047482,0.5985297721693603,0.37499999999999994,0.5155085407019488,0.3962011540737882,87184,30.79,2026-05-11 00:55:43
Facebook,privgraph,2.0,5,0.17921352203837443,0.7,0.003378893267283371,1.7749090202219937,0.37499999999999994,0.6131208774073533,0.4364655301809727,87644,29.26,2026-05-11 00:56:12
Facebook,privgraph,2.0,6,0.19065766858532246,0.75,0.011662968433094311,1.666424172651361,0.37499999999999994,0.6078679073124836,0.40353773897173023,87475,30.35,2026-05-11 00:56:42
Facebook,privgraph,2.0,7,0.17344905431911567,0.675,0.010761103107335312,1.205145017043284,0.37499999999999994,0.6743109815609141,0.48846589432672255,87119,29.01,2026-05-11 00:57:11
Facebook,privgraph,2.0,8,0.15206443645480944,0.7,0.012614990311578742,0.9648977538155744,0.37499999999999994,0.7646514856155723,0.530669492840618,87495,30.49,2026-05-11 00:57:42
Facebook,privgraph,2.0,9,0.1767035593079906,0.0,0.009140514544447934,1.706943055774458,0.37499999999999994,0.6324448839992337,0.46392969163561426,87438,30.88,2026-05-11 00:58:13
Facebook,privgraph,2.5,0,0.19171812762910878,0.65,0.015806037552195316,0.5592773081574541,0.37499999999999994,0.6726972443333208,0.45620270494707726,87539,30.35,2026-05-11 00:58:43
Facebook,privgraph,2.5,1,0.18937075480829954,0.775,0.002195398371169176,1.7980983371234145,0.37499999999999994,0.48568472744814084,0.3692263710476953,86931,26.17,2026-05-11 00:59:09
Facebook,privgraph,2.5,2,0.19557792845324098,0.725,0.006573648300006643,1.034273410806402,0.37499999999999994,0.6465371085311479,0.38992704228179487,86969,29.15,2026-05-11 00:59:38
Facebook,privgraph,2.5,3,0.2246343164873849,0.725,0.0018990210008284995,1.7272891827882886,0.37499999999999994,0.4896513982634925,0.3690618197497273,87075,27.53,2026-05-11 01:00:06
Facebook,privgraph,2.5,4,0.1569185015319469,0.775,0.0009802859341326465,0.9391618108662081,0.37499999999999994,0.6242783539720739,0.42054985053756555,87225,28.57,2026-05-11 01:00:34
Facebook,privgraph,2.5,5,0.1817552158753017,0.7,0.009660417862934242,0.9263431947025796,0.37499999999999994,0.6701531486265592,0.41243379564983473,86877,30.15,2026-05-11 01:01:04
Facebook,privgraph,2.5,6,0.18450558818192658,0.775,0.0019290409523061204,0.39583652091080834,0.37499999999999994,0.6068347666079852,0.39042289566103355,87834,31.67,2026-05-11 01:01:36
Facebook,privgraph,2.5,7,0.20776845785909814,0.475,0.017827818703202054,1.0005549896590769,0.37499999999999994,0.7082962312115715,0.4825399577926403,87244,28.92,2026-05-11 01:02:05
Facebook,privgraph,2.5,8,0.19081978746618777,0.7,0.0012136870329594244,1.1369374617366663,0.37499999999999994,0.6392209947056334,0.4693626057793928,87527,29.76,2026-05-11 01:02:35
Facebook,privgraph,2.5,9,0.16932255864717702,0.7,0.0009286791663850703,1.049974319787367,0.37499999999999994,0.5473233909675542,0.4019182211384549,87472,29.38,2026-05-11 01:03:04
Facebook,privgraph,3.0,0,0.20402539137271372,0.75,0.0029677514972619562,0.45114607202875895,0.37499999999999994,0.5539001383025459,0.3863296232679626,87451,30.33,2026-05-11 01:03:35
Facebook,privgraph,3.0,1,0.20799932641782296,0.75,0.014414068553161,0.34692444816569595,0.37499999999999994,0.6244942044096877,0.4105970799266504,87253,32.0,2026-05-11 01:04:07
Facebook,privgraph,3.0,2,0.17763682193603733,0.625,0.00361469349203737,0.9519558492606575,0.37499999999999994,0.6245736032803153,0.43027202658725733,87405,29.84,2026-05-11 01:04:36
Facebook,privgraph,3.0,3,0.2142791681249683,0.725,0.0015143648078607154,1.0057764464174088,0.37499999999999994,0.48138135067536497,0.3729312223218024,87665,28.56,2026-05-11 01:05:05
Facebook,privgraph,3.0,4,0.16247742169605292,0.8,0.0006793691005570205,0.9157509603993287,0.37499999999999994,0.4593888662385159,0.3951379122737736,87229,29.37,2026-05-11 01:05:34
Facebook,privgraph,3.0,5,0.19182610230494668,0.775,0.0018053921923868797,0.4016702168731596,0.24999999999999994,0.6402827632309511,0.41527343345323353,87820,31.97,2026-05-11 01:06:06
Facebook,privgraph,3.0,6,0.20722584237166952,0.725,0.006516859429658427,0.9441780670911102,0.37499999999999994,0.5970989427308285,0.38065644009836036,87239,29.96,2026-05-11 01:06:36
Facebook,privgraph,3.0,7,0.1905789643312627,0.8,0.000862646283367062,0.333400132204661,0.37499999999999994,0.45543600585721883,0.43465232745236493,87409,31.97,2026-05-11 01:07:08
Facebook,privgraph,3.0,8,0.15967061437195698,0.75,0.0019658632518676816,1.7720370334204534,0.37499999999999994,0.5920618308610762,0.419704469893733,87435,28.18,2026-05-11 01:07:36
Facebook,privgraph,3.0,9,0.14391499735796678,0.75,0.0011105761316035332,0.9442042519886932,0.37499999999999994,0.5027253844093602,0.4673955010716408,87425,31.06,2026-05-11 01:08:07
Facebook,privgraph,3.5,0,0.1817007256013467,0.65,0.0022367991274817684,0.39649454833376546,0.24999999999999994,0.641670316366911,0.4109822336466386,87079,32.99,2026-05-11 01:08:40
Facebook,privgraph,3.5,1,0.22032061748092963,0.675,0.002160521057276213,0.35441852822047504,0.24999999999999994,0.5770783758340176,0.37255459531843443,86744,32.83,2026-05-11 01:09:13
Facebook,privgraph,3.5,2,0.1909384665976256,0.75,0.0018392466030276726,0.4531013338255641,0.37499999999999994,0.5979057421511629,0.39901209804429505,86982,30.58,2026-05-11 01:09:44
Facebook,privgraph,3.5,3,0.20439216111463138,0.65,0.0022757113664335213,0.9240728283413782,0.37499999999999994,0.5155347175569462,0.3199869767234351,86849,29.32,2026-05-11 01:10:13
Facebook,privgraph,3.5,4,0.2107870439798958,0.0,0.010022595469724766,0.3760137253780914,0.24999999999999994,0.6481843025151736,0.4494957966473494,87106,33.03,2026-05-11 01:10:46
Facebook,privgraph,3.5,5,0.17821885750980979,0.625,0.005596774241580299,0.2975180779421488,0.37499999999999994,0.6493209364927769,0.3824343857574049,87574,31.32,2026-05-11 01:11:18
Facebook,privgraph,3.5,6,0.17852993818299448,0.725,0.0021527975957614837,0.36701082171161203,0.37499999999999994,0.578605941233629,0.3867979196198049,86972,31.31,2026-05-11 01:11:49
Facebook,privgraph,3.5,7,0.21361553058624758,0.7,0.0013265033368227656,0.4686278539412659,0.37499999999999994,0.5015713022695987,0.317608169565552,87212,30.82,2026-05-11 01:12:20
Facebook,privgraph,3.5,8,0.19275944877051432,0.8,0.005013032125558968,0.9781530592855643,0.37499999999999994,0.6580031016478705,0.3995080024794202,87179,30.26,2026-05-11 01:12:50
Facebook,privgraph,3.5,9,0.22358854885872675,0.7,0.0019357138145456026,0.3502623577562622,0.24999999999999994,0.594888297345802,0.363872924196451,87419,30.43,2026-05-11 01:13:20
Facebook,ours,0.5,0,0.2343808641956612,0.175,0.005628422987789613,1.7046673202996685,0.24999999999999994,0.005274920666443307,0.07447878923360578,58923,15.6,2026-05-11 01:13:36
Facebook,ours,0.5,1,0.2639279341328175,0.3,0.0173854040887605,1.2560474607773109,0.12499999999999997,0.07163775361806261,0.09123378029627674,69650,16.8,2026-05-11 01:13:53
Facebook,ours,0.5,2,0.2424795372278795,0.15,0.006689071063976561,1.3780872478903314,0.0,0.044749808872783396,0.07664882236525096,65601,16.62,2026-05-11 01:14:09
Facebook,ours,0.5,3,0.24190601201164583,0.15,0.012811179939776462,1.480288897220902,0.0,0.013325683463056459,0.09190450411586622,58892,14.62,2026-05-11 01:14:24
Facebook,ours,0.5,4,0.23939173002741307,0.0,0.004173057145105559,1.467702458657561,0.0,0.048698452113764897,0.08383112843766152,62416,16.1,2026-05-11 01:14:40
Facebook,ours,0.5,5,0.23922100569133328,0.025,0.01611883665957149,2.046170826567496,0.0,0.01497341022976919,0.0718625168667129,53906,13.66,2026-05-11 01:14:54
Facebook,ours,0.5,6,0.24185309603734,0.125,0.007639113089894875,1.461399394574018,0.0,0.017152752602721488,0.07076620497615844,60750,15.2,2026-05-11 01:15:09
Facebook,ours,0.5,7,0.24080860921584407,0.15,0.020611191768789436,1.3267312004607896,0.0,0.056129982828796096,0.06953018247606228,68252,17.04,2026-05-11 01:15:26
Facebook,ours,0.5,8,0.2452324716617862,0.25,0.002592184821767766,1.2507701545350363,0.12499999999999997,0.043641574723150355,0.08755238811006703,63416,16.05,2026-05-11 01:15:42
Facebook,ours,0.5,9,0.23752576892773258,0.025,0.007432116797599654,1.811641510055254,0.0,0.007404407432710008,0.07370587454590209,57679,14.8,2026-05-11 01:15:57
Facebook,ours,1.0,0,0.28203348895988223,0.675,0.005734992747737823,0.8484201464602342,0.12499999999999997,0.012672543253331786,0.12969969634109776,79172,20.17,2026-05-11 01:16:17
Facebook,ours,1.0,1,0.26615039514543937,0.7,0.005620413661560179,0.7281606003174396,0.12499999999999997,0.10408895887328902,0.18452499089141183,80269,21.27,2026-05-11 01:16:38
Facebook,ours,1.0,2,0.26878323716519714,0.725,0.004623839591494948,0.4977836683062132,0.24999999999999994,0.2391169173765667,0.19992266786522175,85521,23.94,2026-05-11 01:17:02
Facebook,ours,1.0,3,0.2804867239614631,0.725,0.005540698091816709,0.7602980852202059,0.24999999999999994,0.18898818354429345,0.20420160869451673,83511,22.99,2026-05-11 01:17:25
Facebook,ours,1.0,4,0.24663838289185758,0.7,0.008708060399616685,0.5488928134879155,0.12499999999999997,0.30967451625013087,0.21241993348905025,86758,24.74,2026-05-11 01:17:50
Facebook,ours,1.0,5,0.2854808507711893,0.575,0.003323540564474324,0.8205804756481403,0.24999999999999994,0.04208507207660981,0.12800147832514447,80066,22.29,2026-05-11 01:18:12
Facebook,ours,1.0,6,0.2451519968950123,0.725,0.006335950342458277,0.6908801062757729,0.12499999999999997,0.20545103396079803,0.16619689725693587,82907,22.67,2026-05-11 01:18:35
Facebook,ours,1.0,7,0.2713823027941834,0.775,0.005795958719288766,0.7227276015365349,0.24999999999999994,0.13812405561840888,0.16787317983172387,82531,22.33,2026-05-11 01:18:57
Facebook,ours,1.0,8,0.29346385404673075,0.625,0.005623607906137822,0.6610457156468315,0.24999999999999994,0.08708343980411619,0.18375942651595406,80879,20.68,2026-05-11 01:19:18
Facebook,ours,1.0,9,0.2688263888111415,0.75,0.0064384641941417405,0.8251109895818043,0.0,0.003004480838263979,0.12671903704176257,79187,20.59,2026-05-11 01:19:39
Facebook,ours,1.5,0,0.23372692139198664,0.7,0.003478159497608997,0.48739043467220844,0.24999999999999994,0.42707515547976693,0.28632604844068954,87177,26.31,2026-05-11 01:20:05
Facebook,ours,1.5,1,0.27270079824406757,0.6,0.004166813681632889,0.5825908835397458,0.24999999999999994,0.22296609733943862,0.17685361255259474,83793,23.42,2026-05-11 01:20:28
Facebook,ours,1.5,2,0.24276381166708877,0.675,0.013789740162779354,0.5220839123529116,0.12499999999999997,0.5397633732161498,0.32571128028188034,86715,26.25,2026-05-11 01:20:55
Facebook,ours,1.5,3,0.27331792800108257,0.875,0.003152672008591907,0.5613347922015992,0.24999999999999994,0.3087502411276761,0.24392730672308288,86061,25.66,2026-05-11 01:21:20
Facebook,ours,1.5,4,0.24734034415241582,0.775,0.004981915095302063,0.5260184755527717,0.24999999999999994,0.28023961672878517,0.2306737420546564,85798,24.74,2026-05-11 01:21:45
Facebook,ours,1.5,5,0.2740245155921982,0.75,0.004816038858211626,0.5219817240880558,0.12499999999999997,0.20319836337886518,0.1767948300011406,85195,25.06,2026-05-11 01:22:10
Facebook,ours,1.5,6,0.2833916067612114,0.7,0.0092667464004723,0.48855142675193297,0.12499999999999997,0.28860306816465076,0.18152212916164875,86084,24.35,2026-05-11 01:22:34
Facebook,ours,1.5,7,0.25313797132684357,0.725,0.008411689868910506,0.6650638497865607,0.12499999999999997,0.3486366549995533,0.23447318818562743,84905,25.17,2026-05-11 01:23:00
Facebook,ours,1.5,8,0.2829461514570197,0.7,0.00545450411945137,0.5541658418292035,0.24999999999999994,0.1967970998100269,0.2369781421308673,84539,23.53,2026-05-11 01:23:23
Facebook,ours,1.5,9,0.3059761822165344,0.725,0.004504897374569384,0.5784402413203636,0.24999999999999994,0.06575607046222474,0.11028634104511714,84230,22.99,2026-05-11 01:23:46
Facebook,ours,2.0,0,0.24047014207552278,0.75,0.004088162409348502,0.4603353547267529,0.24999999999999994,0.4019966748093108,0.5160904272993693,85088,26.62,2026-05-11 01:24:13
Facebook,ours,2.0,1,0.25500749283693186,0.85,0.002930512912550085,0.4172719753781471,0.24999999999999994,0.3866859148613699,0.26868588122923365,87117,26.52,2026-05-11 01:24:39
Facebook,ours,2.0,2,0.2750097394622986,0.725,0.003635492332034153,0.4860988526430717,0.24999999999999994,0.23876917707419565,0.182349911420862,85220,24.81,2026-05-11 01:25:04
Facebook,ours,2.0,3,0.31192990303098506,0.75,0.003922549777140394,0.4613574882544287,0.24999999999999994,0.239877009987391,0.15655555861001208,86314,24.54,2026-05-11 01:25:29
Facebook,ours,2.0,4,0.2811882478000932,0.8,0.00538855513504051,0.4658592209672857,0.24999999999999994,0.3622352766802812,0.20727443999166692,86040,25.43,2026-05-11 01:25:54
Facebook,ours,2.0,5,0.26058086823453613,0.775,0.003385440371073621,0.429814702949197,0.12499999999999997,0.3440334676765,0.21779863016916207,86882,26.72,2026-05-11 01:26:21
Facebook,ours,2.0,6,0.29049577654579256,0.725,0.00378017636679654,0.42682637566043774,0.24999999999999994,0.2721611148000898,0.3191037113497096,84789,24.21,2026-05-11 01:26:45
Facebook,ours,2.0,7,0.2597696904019243,0.75,0.0019774536703594282,0.4212482325409182,0.24999999999999994,0.3802833882418633,0.22001781032965617,86312,26.54,2026-05-11 01:27:11
Facebook,ours,2.0,8,0.27267148600141905,0.75,0.002128267155177154,0.40202527061337656,0.24999999999999994,0.3789832015857977,0.2498175429495673,86557,25.92,2026-05-11 01:27:37
Facebook,ours,2.0,9,0.25180053053471946,0.725,0.003976177372240081,0.34240871708520987,0.24999999999999994,0.35900664192007326,0.25853826715181605,86849,27.22,2026-05-11 01:28:05
Facebook,ours,2.5,0,0.26270363050795026,0.725,0.0035852006980125377,0.3813000043196535,0.24999999999999994,0.35801179352924756,0.25441611774854345,86203,27.1,2026-05-11 01:28:32
Facebook,ours,2.5,1,0.31878487086461077,0.6,0.010850439975562757,0.4191374698820202,0.24999999999999994,0.4054499769446635,0.18508366306279808,86539,26.62,2026-05-11 01:28:58
Facebook,ours,2.5,2,0.2888256444144289,0.675,0.009901802067035132,0.4508311097399122,0.24999999999999994,0.513899548310354,0.24076638438527379,86602,26.64,2026-05-11 01:29:25
Facebook,ours,2.5,3,0.2937169636526029,0.8,0.003538411355462314,0.5147323770979133,0.24999999999999994,0.2738732978836327,0.16451477315237972,85602,24.93,2026-05-11 01:29:50
Facebook,ours,2.5,4,0.3011487392967745,0.775,0.0036488612361271363,0.46883623389601564,0.24999999999999994,0.39683059354294764,0.19326611223895074,86477,26.68,2026-05-11 01:30:17
Facebook,ours,2.5,5,0.3100932973229209,0.725,0.003343818830901464,0.3987620680997398,0.24999999999999994,0.4121330683094158,0.20849464979089272,86688,26.56,2026-05-11 01:30:43
Facebook,ours,2.5,6,0.27970937122778333,0.75,0.008332846104501048,0.40063170678504356,0.12499999999999997,0.5072870670858923,0.255247900344745,86699,27.42,2026-05-11 01:31:11
Facebook,ours,2.5,7,0.287689541303817,0.775,0.003971884948677503,0.45260688049056824,0.24999999999999994,0.23331620576802128,0.19041137069357422,85702,25.84,2026-05-11 01:31:36
Facebook,ours,2.5,8,0.293070811085279,0.0,0.0064013933757013945,0.38384543422001716,0.24999999999999994,0.413438031824728,0.21207985460753848,86657,27.45,2026-05-11 01:32:04
Facebook,ours,2.5,9,0.3194905253317604,0.725,0.003138254023636694,0.4430897274816692,0.24999999999999994,0.22375577036684452,0.13253027661109584,86208,26.05,2026-05-11 01:32:30
Facebook,ours,3.0,0,0.31000116768589936,0.7,0.010387738273547265,0.3948215442809955,0.24999999999999994,0.544739759061011,0.2634065948241304,86546,26.62,2026-05-11 01:32:57
Facebook,ours,3.0,1,0.2411594929944204,0.775,0.009058742125793683,0.3897316021308384,0.24999999999999994,0.5671543881711477,0.4116085623356279,86758,28.01,2026-05-11 01:33:25
Facebook,ours,3.0,2,0.2816480053375781,0.725,0.0025560789107149594,0.4242556580660341,0.24999999999999994,0.525235327476246,0.22977068726704591,87372,28.01,2026-05-11 01:33:53
Facebook,ours,3.0,3,0.29882490981416887,0.825,0.003838080115767467,0.5623748923088554,0.24999999999999994,0.22743393067908324,0.15419635190794936,85819,25.5,2026-05-11 01:34:18
Facebook,ours,3.0,4,0.3151722295018302,0.85,0.0058458393593732545,0.4052963741376634,0.24999999999999994,0.44599584280060217,0.21889544739849345,86345,25.9,2026-05-11 01:34:44
Facebook,ours,3.0,5,0.25414165271637884,0.725,0.0018607717512733536,0.40969719993426823,0.24999999999999994,0.3987441128133324,0.23044763374332308,86956,27.93,2026-05-11 01:35:12
Facebook,ours,3.0,6,0.23620865337855282,0.1,0.02057665323448647,0.366477974950597,0.24999999999999994,0.661976307341374,0.4046785791849391,87128,29.8,2026-05-11 01:35:42
Facebook,ours,3.0,7,0.3131419486210352,0.675,0.0019041058766537575,0.4578940631869809,0.24999999999999994,0.33555382489160535,0.20022062000875793,86405,25.74,2026-05-11 01:36:07
Facebook,ours,3.0,8,0.3186684465888884,0.75,0.0030117126167211834,0.40503423496475827,0.24999999999999994,0.4538514386340856,0.19568232937429397,87302,27.34,2026-05-11 01:36:35
Facebook,ours,3.0,9,0.311097133083256,0.0,0.006511788177558367,0.4228941998521337,0.24999999999999994,0.5024113751533799,0.2899122113421158,87011,28.08,2026-05-11 01:37:03
Facebook,ours,3.5,0,0.27617363752310425,0.75,0.012159831666300662,0.2885987494057514,0.12499999999999997,0.5893572841427762,0.27070024967988243,86754,29.54,2026-05-11 01:37:32
Facebook,ours,3.5,1,0.2769538885247677,0.675,0.005411447651445757,0.4191351856191592,0.24999999999999994,0.5090420268120606,0.22632594370590578,86318,27.31,2026-05-11 01:38:00
Facebook,ours,3.5,2,0.30179747202291207,0.675,0.012913781946512142,0.3541010655015139,0.24999999999999994,0.4932374303963404,0.24079389543064345,86476,27.5,2026-05-11 01:38:27
Facebook,ours,3.5,3,0.3402785796363707,0.775,0.0013040264860005413,0.40518883820904306,0.12499999999999997,0.35151426357246146,0.17329227335514708,86643,26.37,2026-05-11 01:38:54
Facebook,ours,3.5,4,0.31627703321296585,0.775,0.0027093293286986906,0.4122811148689173,0.24999999999999994,0.3511002183520262,0.2605472229476827,85924,25.56,2026-05-11 01:39:19
Facebook,ours,3.5,5,0.26424038799920896,0.825,0.002251249042731979,0.3152578097980459,0.24999999999999994,0.3455363865712259,0.3841951448960594,86313,27.44,2026-05-11 01:39:47
Facebook,ours,3.5,6,0.2202105453858609,0.8,0.009102952549360365,0.3504769037508384,0.24999999999999994,0.6560916742374848,0.41066444688784565,87230,28.71,2026-05-11 01:40:15
Facebook,ours,3.5,7,0.30752621934823937,0.0,0.007780853756396815,0.362702730209764,0.24999999999999994,0.5295646412876636,0.2629026563732397,86767,27.49,2026-05-11 01:40:43
Facebook,ours,3.5,8,0.3169797867128321,0.8,0.0013999961603374969,0.39546588023182455,0.24999999999999994,0.43555871745241626,0.19570264655558472,86584,26.34,2026-05-11 01:41:09
Facebook,ours,3.5,9,0.2656152180860023,0.65,0.007082640254785322,0.39203498526441183,0.24999999999999994,0.5229278910990617,0.239739603910088,86709,28.55,2026-05-11 01:41:38
CA-HepPh,privgraph,0.5,0,0.03876907999065071,0.06666666666666667,0.028500678132671205,18.354996936512563,0.6153846153846153,0.9667968211393724,0.6260610743927382,117736,136.71,2026-05-11 01:46:18
CA-HepPh,privgraph,0.5,1,0.03942122622100654,0.075,0.016098258046916267,8.377763440774515,0.6153846153846153,0.9562115575670065,0.6086357201584117,118056,151.79,2026-05-11 01:48:50
CA-HepPh,privgraph,0.5,2,0.04496782034322158,0.5916666666666667,0.01212456983732966,4.690442997578835,0.5384615384615384,0.4562790954312039,0.49150652994751143,117136,164.4,2026-05-11 01:51:34
CA-HepPh,privgraph,0.5,3,0.03924596938073129,0.4583333333333333,0.02726920171440094,15.377768074286202,0.6153846153846153,0.8530168696225322,0.5776068254304492,117674,147.65,2026-05-11 01:54:02
CA-HepPh,privgraph,0.5,4,0.039242322378099444,0.25833333333333336,0.013011280047764055,15.787375096035277,0.6153846153846153,0.962332433423345,0.6083295617795214,118546,143.5,2026-05-11 01:56:25
CA-HepPh,privgraph,0.5,5,0.03630025111651942,0.06666666666666667,0.02030457581569397,16.19335104369446,0.6153846153846153,0.9691215851038063,0.6330471767870872,116045,140.53,2026-05-11 01:58:46
CA-HepPh,privgraph,0.5,6,0.03605635929747186,0.24166666666666667,0.03432315076577065,12.405418818987473,0.6153846153846153,0.9496551854728892,0.6027163203013027,117438,141.4,2026-05-11 02:01:07
