eps,e1_r,e2_r,e3_r,Q_noisy,comm_count,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
2.0,0.3,0.1,0.6,0.06615935120126505,4,2,0.06706154320804349,0.6818181818181818,0.008427594072932825,9.920770851077883,0.6363636363636362,0.5253528419450305,0.5791261411538073
2.0,0.3,0.2,0.5,0.06615935120126505,4,2,0.14062854412034972,0.9090909090909091,0.0014628083819800111,4.5590091422412575,0.5454545454545454,0.24743157861742268,0.4607109169180715
2.0,0.3,0.30000000000000004,0.4,0.06615935120126505,4,2,0.17470993102414276,0.9545454545454546,0.003181387635384421,2.695572498362643,0.5454545454545454,0.23334528714010055,0.42460943262781053
2.0,0.3,0.4,0.3,0.06615935120126505,4,2,0.2095366919960559,0.9545454545454546,0.004713346123333977,1.0067049628517988,0.4545454545454545,0.21614660174721365,0.3814254743138807
2.0,0.3,0.5,0.2,0.06615935120126505,4,2,0.2038096562206463,0.8636363636363636,0.005696272795159249,1.0733215795814353,0.4545454545454545,0.2615801820493435,0.37932819874386986
2.0,0.3,0.6,0.1,0.06615935120126505,4,2,0.18827746843119184,0.9090909090909091,0.005182661239159352,0.8906185391974529,0.3636363636363636,0.23039012616962676,0.34695744704175613
2.0,0.3,0.1,0.6,0.07887812069226652,4,3,0.06496427266562774,0.6818181818181818,0.011014591197899765,6.539113520255513,0.6363636363636362,0.5070662871776855,0.5592058752488597
2.0,0.3,0.2,0.5,0.07887812069226652,4,3,0.16835809118457068,0.8181818181818182,0.0032095769202189735,3.120110657685803,0.5454545454545454,0.08513146126087331,0.38717737617712683
2.0,0.3,0.30000000000000004,0.4,0.07887812069226652,4,3,0.1966226648657958,0.7727272727272727,0.000905842921198521,1.2236831541636952,0.5454545454545454,0.03911198513381924,0.3147867267081157
2.0,0.3,0.4,0.3,0.07887812069226652,4,3,0.191409572130675,0.8636363636363636,0.0014510722226680364,1.310002608077706,0.5454545454545454,0.025920792692870197,0.2805983649269565
2.0,0.3,0.5,0.2,0.07887812069226652,4,3,0.20525106266819293,0.8636363636363636,0.0019368352113928128,0.8849359398142579,0.4545454545454545,0.08000632032270663,0.261124765489517
2.0,0.3,0.6,0.1,0.07887812069226652,4,3,0.18830364386923915,0.9090909090909091,0.0024162457475888775,1.0498098832753107,0.4545454545454545,0.05948096845394396,0.22934622848006156
2.0,0.3,0.1,0.6,0.07688641358801183,4,4,0.10272352589412634,0.7727272727272727,0.0054555668865791255,8.242817915077595,0.6363636363636362,0.2468046629649719,0.48304846871131785
2.0,0.3,0.2,0.5,0.07688641358801183,4,4,0.1760838963813261,0.8636363636363636,0.001259582472562821,4.288853933446572,0.5454545454545454,0.12372481752535122,0.40362089891811676
2.0,0.3,0.30000000000000004,0.4,0.07688641358801183,4,4,0.19838476470936536,0.9090909090909091,0.0032460974431787635,2.816162791985797,0.5454545454545454,0.1118974115885414,0.380048104206318
2.0,0.3,0.4,0.3,0.07688641358801183,4,4,0.1899933282986699,0.9545454545454546,0.0019276324605247003,4.193424379051842,0.5454545454545454,0.11508269700197443,0.38411548813116403
2.0,0.3,0.5,0.2,0.07688641358801183,4,4,0.19504175976829263,0.8636363636363636,0.002344169229047119,1.4365183768805256,0.5454545454545454,0.11428226103789635,0.30695056177267355
2.0,0.3,0.6,0.1,0.07688641358801183,4,4,0.14336221547045475,0.7727272727272727,0.005688914650435125,0.9685683152892858,0.4545454545454545,0.23183150962796586,0.40645978386552
2.0,0.3,0.1,0.6,0.06692354266477843,5,5,0.05205031998023005,0.0,0.019136588974050975,11.450294502659961,0.6363636363636362,0.664603881606185,0.5966476608685436
2.0,0.3,0.2,0.5,0.06692354266477843,5,5,0.09259793519271083,0.09090909090909091,0.005172252786912267,6.908150448610657,0.6363636363636362,0.5170599005851292,0.5365716241873445
2.0,0.3,0.30000000000000004,0.4,0.06692354266477843,5,5,0.1694057149646498,0.7272727272727273,0.007268518950173316,3.0972848739207666,0.5454545454545454,0.2850373997640783,0.46359872394781315
2.0,0.3,0.4,0.3,0.06692354266477843,5,5,0.19229925643033977,0.9090909090909091,0.004862904589181853,1.1956419055143128,0.4545454545454545,0.21767602519625612,0.4061183089224386
2.0,0.3,0.5,0.2,0.06692354266477843,5,5,0.1932490610908817,0.8636363636363636,0.0061871854795904424,1.046433645055247,0.4545454545454545,0.21175345809757365,0.40192597377379424
2.0,0.3,0.6,0.1,0.06692354266477843,5,5,0.18654489243648267,0.9090909090909091,0.005316027538246488,1.1388677667708933,0.4545454545454545,0.20599526583818217,0.3514526509855819
2.0,0.3,0.1,0.6,0.07319961822654886,3,6,0.09316091908255367,0.7727272727272727,0.005202919793688262,6.17408351985134,0.5454545454545454,0.3115252768540373,0.4861681539099528
2.0,0.3,0.2,0.5,0.07319961822654886,3,6,0.1560688108418909,0.8636363636363636,0.0017006930711709152,1.3384318514426936,0.5454545454545454,0.055213251226831864,0.34366040251441266
2.0,0.3,0.30000000000000004,0.4,0.07319961822654886,3,6,0.18745838373281606,0.9545454545454546,0.0022283095930686557,1.3761002152966517,0.4545454545454545,0.032745647486898684,0.29469395131881343
2.0,0.3,0.4,0.3,0.07319961822654886,3,6,0.2182422406634461,0.9090909090909091,0.0031838549212706447,0.8921521164866459,0.4545454545454545,0.02174319898536948,0.2381067604904072
2.0,0.3,0.5,0.2,0.07319961822654886,3,6,0.21051570065928685,0.8636363636363636,0.0027131425017943227,0.856054419574597,0.3636363636363636,0.05106772051121644,0.2147113264288382
2.0,0.3,0.6,0.1,0.07319961822654886,3,6,0.18451474040896954,0.8636363636363636,0.0033482778208578615,1.0131026792499704,0.3636363636363636,0.04975890229130034,0.187707172421039
2.0,0.3,0.1,0.6,0.06914793034788633,5,7,0.040444494099015404,0.7272727272727273,0.022744035699263757,10.122443661134955,0.6363636363636362,0.6167980417003205,0.6023818779196007
2.0,0.3,0.2,0.5,0.06914793034788633,5,7,0.13813935030024752,0.8181818181818182,0.003543316177313617,4.27909500434461,0.5454545454545454,0.11311764102056299,0.4476168358242353
2.0,0.3,0.30000000000000004,0.4,0.06914793034788633,5,7,0.15385194078555525,0.7272727272727273,0.001614450640080143,2.632236714454984,0.5454545454545454,0.03349144773786673,0.4035607658545304
2.0,0.3,0.4,0.3,0.06914793034788633,5,7,0.16627626727892644,0.8181818181818182,0.003295994426045119,2.729354502297756,0.5454545454545454,0.09042025849432826,0.3835285977172495
2.0,0.3,0.5,0.2,0.06914793034788633,5,7,0.150060577783194,0.7272727272727273,0.0035361912182689955,1.155171629564783,0.5454545454545454,0.12632749413248298,0.377133396486307
2.0,0.3,0.6,0.1,0.06914793034788633,5,7,0.14930250947749235,0.7272727272727273,0.006269148151496182,1.061392980272,0.4545454545454545,0.14993166021213764,0.3885597927243205
2.0,0.3,0.1,0.6,0.07925164793836272,3,8,0.08505928285994245,0.8181818181818182,0.010184022557083556,5.980332930696157,0.6363636363636362,0.3427667304647262,0.4895861155568775
2.0,0.3,0.2,0.5,0.07925164793836272,3,8,0.16335500437813513,0.8181818181818182,0.0020939743105815793,2.605663568899016,0.5454545454545454,0.04940132472375207,0.324662810211046
2.0,0.3,0.30000000000000004,0.4,0.07925164793836272,3,8,0.19860474943385859,0.8181818181818182,0.0014920725668651459,1.002983157421273,0.4545454545454545,0.009548589301709065,0.27123745794096704
2.0,0.3,0.4,0.3,0.07925164793836272,3,8,0.20799948285677508,0.8181818181818182,0.001309297520670854,0.9337166520604036,0.4545454545454545,0.006090208499106548,0.23800907326040777
