eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
2.0,0.0,0.22928427961266107,0.8636363636363636,0.0022765501787845904,1.136541826234934,0.3636363636363636,0.010877131475960538,0.3021276282220733
2.0,1.0,0.23967043503319832,0.7727272727272727,0.0018348437264139469,1.0621995851161956,0.5454545454545454,0.08908599538901302,0.15105332509203698
2.0,2.0,0.22111124305356394,0.5909090909090909,0.004879720759323392,1.349398453339729,0.4545454545454545,0.16413604240118174,0.10409859938299935
2.0,3.0,0.29905164401092166,0.8636363636363636,0.0011704124401909987,0.9841260743359149,0.3636363636363636,0.10723692601446529,0.15362834887668603
2.0,4.0,0.2503610900239358,0.6363636363636364,0.008504855606005913,1.7845497359595104,0.4545454545454545,0.2429043438539728,0.33817474073839043
2.0,5.0,0.2270264381488593,0.7727272727272727,0.004926990402158236,1.2686737597052091,0.5454545454545454,0.2880586249422395,0.22129045567124486
2.0,6.0,0.2575764128906817,0.8636363636363636,0.0039124604547407784,1.18000352009406,0.5454545454545454,0.07720584132668497,0.1727163088077741
2.0,7.0,0.22035555503971024,0.6818181818181818,0.0082521116159334,1.6393892649339856,0.1818181818181818,0.1376966154381733,0.45242441801765654
2.0,8.0,0.2624786066147735,0.7727272727272727,0.005335393613897438,1.375754042928921,0.4545454545454545,0.1412327202353581,0.2565474203848114
2.0,9.0,0.29090508483598243,0.8181818181818182,0.0029849511224807955,0.9820483334231012,0.2727272727272727,0.1733444453958963,0.13307060263347914
