method,eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,mat2_edges
PrivGraph,2.0,5,0.06756093731710769,0.95,0.004330327704151043,1.0521978876091513,0.3846153846153846,0.6063581779535021,0.4056443370973687,116994
PrivGraph,2.0,6,0.06791010064486798,0.95,0.004310809430148915,0.9501732122253301,0.3846153846153846,0.5958770136491884,0.38391239492104745,116787
PrivGraph,2.0,7,0.06867510722253387,0.95,0.004629691164338054,0.8740594593398672,0.3846153846153846,0.5917638159889129,0.3705218261563866,116772
PrivGraph,2.0,8,0.06500949261534539,0.975,0.0038851367725090584,0.9432995381194834,0.3846153846153846,0.5447995176696164,0.30952696369656485,115839
PrivGraph,2.0,9,0.06975131667590101,0.9333333333333333,0.004098720078348635,1.1176775041100406,0.3846153846153846,0.574134777509733,0.35424481744294123,116041
PrivGraph,2.5,0,0.07037985722117646,0.9333333333333333,0.003369200050768445,0.9404165467424318,0.3846153846153846,0.521833876030872,0.2862116387756068,116039
PrivGraph,2.5,1,0.07119855899524946,0.975,0.004368688655357005,0.6863302533976793,0.30769230769230765,0.575278553474011,0.3277946532022202,116977
PrivGraph,2.5,2,0.0805540409261958,0.9333333333333333,0.003083884460288479,0.6246392579272608,0.30769230769230765,0.4545423615326675,0.27773448505882314,116210
PrivGraph,2.5,3,0.06501564777980184,0.9416666666666667,0.0036899157230075395,0.9396262715408402,0.3846153846153846,0.5098252240728256,0.29505332611850754,116083
PrivGraph,2.5,4,0.06844937295491664,0.975,0.004000519001714831,0.8646209355103497,0.3846153846153846,0.5986352431280283,0.34551135531077687,117439
PrivGraph,2.5,5,0.08721241951902259,0.9083333333333333,0.003100669869509483,0.5529559421318773,0.30769230769230765,0.4012974376430781,0.28729772185599745,116340
PrivGraph,2.5,6,0.07276329860759305,0.9666666666666667,0.0042088853463160365,0.7579229635764002,0.30769230769230765,0.5774958515509614,0.3348935018202291,116429
PrivGraph,2.5,7,0.07331625078933203,0.85,0.003071800036330335,0.6852321692914312,0.3846153846153846,0.4115085702834673,0.284443019027885,116779
PrivGraph,2.5,8,0.06664310745227574,0.9333333333333333,0.00339426176580193,0.8858584182228874,0.3846153846153846,0.549955314064368,0.3155511399262528,115191
PrivGraph,2.5,9,0.06238107172368152,0.95,0.004398666851471165,0.8605321007303451,0.3846153846153846,0.6204668528076158,0.37794871240015504,117157
PrivGraph,3.0,0,0.06849339400079728,0.95,0.003431785398080469,0.6639565091127166,0.3846153846153846,0.52633654713117,0.2828330286337282,117190
PrivGraph,3.0,1,0.08337282083460013,0.9416666666666667,0.0033155952570947736,0.6263727639495563,0.30769230769230765,0.5107623960485013,0.28002057135353225,117056
PrivGraph,3.0,2,0.07313097731215394,0.9583333333333334,0.004312643773283193,0.8094446459790803,0.30769230769230765,0.5754385217220686,0.3073484703726503,116951
PrivGraph,3.0,3,0.07795572516102602,0.8416666666666667,0.0026292286113276508,0.649512973991833,0.3846153846153846,0.34835889220078553,0.2579195500627664,116524
PrivGraph,3.0,4,0.07264280464626467,0.9333333333333333,0.0034190760761748837,0.760908718801905,0.3846153846153846,0.5448698081005766,0.2911361726569973,117438
PrivGraph,3.0,5,0.07539385434751462,0.8833333333333333,0.0025817400751491156,0.642048141401124,0.30769230769230765,0.3654721580618911,0.2963165678980365,116760
PrivGraph,3.0,6,0.08401644903706906,0.9416666666666667,0.0036335216125673395,0.5528878096373782,0.3846153846153846,0.5496888996924825,0.3023292951618172,117512
PrivGraph,3.0,7,0.06800865323392526,0.9083333333333333,0.003819856795071833,0.9189571017198679,0.3846153846153846,0.6091423995490756,0.3339521847994777,117798
PrivGraph,3.0,8,0.07392028843034515,0.9583333333333334,0.003555408540427493,0.8669299193024133,0.3846153846153846,0.5638354183746499,0.28979297623583733,116319
PrivGraph,3.0,9,0.07736488273711337,0.9333333333333333,0.004174952119844076,0.7908025077446083,0.30769230769230765,0.546923966436691,0.2904954758132523,117205
PrivGraph,3.5,0,0.0882527748001806,0.8916666666666667,0.0032795095581707517,0.4851268166162811,0.30769230769230765,0.4364718357286643,0.2948897880289102,117070
PrivGraph,3.5,1,0.0835269111566366,0.85,0.002755838873392021,0.7856310501549593,0.3846153846153846,0.4045775377112007,0.27324474009976546,117126
PrivGraph,3.5,2,0.09422032411868948,0.875,0.0027972246942559727,0.5349465066332926,0.30769230769230765,0.3877072492330507,0.29448934527697157,116961
PrivGraph,3.5,3,0.09134599300373625,0.8333333333333334,0.0025343597475432655,0.5462153468165123,0.30769230769230765,0.34859263765505905,0.315701762240535,115054
PrivGraph,3.5,4,0.08315471804196001,0.8916666666666667,0.0030298304500732238,0.5029508583851902,0.23076923076923073,0.4259782141427022,0.299622431842379,117147
PrivGraph,3.5,5,0.08640904199986384,0.9166666666666666,0.003038162985984723,0.5601185355078218,0.23076923076923073,0.4321981640175879,0.25942329829242694,116496
PrivGraph,3.5,6,0.08253504753668635,0.85,0.0021719592931505253,0.6138040094578441,0.30769230769230765,0.33741396748581365,0.32369242334875126,115488
PrivGraph,3.5,7,0.09122976903785283,0.825,0.002249229757179333,0.5750321866027611,0.30769230769230765,0.3171386818264333,0.32450540462699856,115548
PrivGraph,3.5,8,0.08595693324339808,0.8166666666666667,0.002293535678970875,0.5588820562236361,0.30769230769230765,0.3755618218571152,0.3330770184070574,117244
