version,eps,exper,nodes,edges,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
improved,0.5,46,2277,5412,0.30156837693900057,0.22727272727272727,0.052734554491106825,4.117037562825546,0.1818181818181818,0.0549019665691045,0.13944557433855778
original,0.5,47,2277,30581,0.01629379023911191,0.2727272727272727,0.0169958448681131,14.916634299676117,0.6363636363636362,0.8403125725550619,0.6601335766913992
improved,0.5,47,2277,5077,0.2858855078649066,0.2727272727272727,0.04896375828628385,4.265858158674361,0.0909090909090909,0.02142078969394157,0.10935010409032132
original,0.5,48,2277,30606,0.014967867226487963,0.18181818181818182,0.014316603642358872,15.137131742463552,0.6363636363636362,0.8511977383651358,0.6516400776277909
improved,0.5,48,2277,5275,0.2983094583242883,0.18181818181818182,0.048842991296332655,4.619829328962773,0.1818181818181818,0.06633085105613178,0.12452157182094244
original,0.5,49,2277,30862,0.015290670727395764,0.22727272727272727,0.017241399143756962,14.091146701639206,0.6363636363636362,0.8399601430352827,0.6552646718425295
improved,0.5,49,2277,5275,0.2945324497003546,0.22727272727272727,0.046462783977795935,4.710007058378659,0.0,0.04837372320900775,0.15360777088760758
original,1.0,0,2277,30700,0.11265296667390724,0.7727272727272727,0.003063513899184045,4.4665569007955765,0.5454545454545454,0.1405556606374548,0.44012724015572546
improved,1.0,0,2277,16146,0.3077957530241322,0.7272727272727273,0.002721142444452689,2.259033490829841,0.0909090909090909,0.25818241069250747,0.23776285390622884
original,1.0,1,2277,30416,0.11175909354626731,0.5,0.004019349740193272,4.675893979023731,0.5454545454545454,0.09880137845152163,0.42807731299637386
improved,1.0,1,2277,13117,0.3284954264666608,0.5909090909090909,0.004753587398996128,2.405714646821812,0.0,0.6018462003585839,0.0787167727749087
original,1.0,2,2277,30484,0.05010115775809857,0.0,0.019999556172087537,10.21254009196496,0.6363636363636362,0.5687716229540818,0.5683380109991377
improved,1.0,2,2277,8984,0.29595843918547615,0.0,0.022384246755066787,2.867165920171127,0.1818181818181818,0.20796614993407705,0.019955486703599014
original,1.0,3,2277,30084,0.10031629331759577,0.8181818181818182,0.00589966189424525,4.815792484098596,0.5454545454545454,0.21016380287414405,0.44767334402908004
improved,1.0,3,2277,14210,0.3234792215064627,0.7727272727272727,0.0058942843538580866,1.9910798892445851,0.0909090909090909,0.2809691852022869,0.13943891457207966
original,1.0,4,2277,30301,0.11041601846403813,0.7272727272727273,0.002186540556175556,4.14338320148271,0.5454545454545454,0.11583113786056823,0.4304639044606145
improved,1.0,4,2277,15471,0.31647227258482347,0.7727272727272727,0.0026164018980903408,1.8222804018918555,0.0909090909090909,0.324609278823304,0.2189451597023617
