method,eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,mat2_edges
Ours-Full,2.0,6,0.3820829692627213,0.4791666666666667,0.0034821352231349544,1.4036163199251233,0.30769230769230765,0.4706950196007748,0.11468392464810874,39276
Ours-Full,2.0,7,0.38474110673687145,0.8392857142857143,0.0024314312675920388,1.3817064333015714,0.5384615384615384,0.5336857364307993,0.46035943083227354,53269
Ours-Full,2.0,8,0.3841700033254985,0.8244047619047619,0.0019305559965217757,1.3517661680699098,0.3846153846153846,0.43228772263909654,0.5022305058970387,58009
Ours-Full,2.0,9,0.38228112766598515,0.6845238095238095,0.004159014173465643,1.4402643628598417,0.3846153846153846,0.6713284157090843,0.06993756751882316,37050
Ours-Full,2.5,0,0.37921584675675596,0.8035714285714286,0.001888826789041268,1.2674275328048483,0.3846153846153846,0.4097668272720305,0.4668492851617288,60613
Ours-Full,2.5,1,0.3815702471356919,0.8065476190476191,0.0021410988557165104,1.37192771429773,0.6153846153846153,0.45184799134094955,0.45892029628572106,55853
Ours-Full,2.5,2,0.37702416918934784,0.7529761904761905,0.0022129212796386916,1.308516400201019,0.46153846153846145,0.3802796081893558,0.3941869067155383,53105
Ours-Full,2.5,3,0.3823087826481882,0.7023809523809523,0.0034857337455960597,1.3416492166219338,0.5384615384615384,0.6452613673231309,0.07415797514387634,43744
Ours-Full,2.5,4,0.3842962041778583,0.7767857142857143,0.003212880185792823,1.3106327758358665,0.46153846153846145,0.6123258582348629,0.19961102958735025,52587
Ours-Full,2.5,5,0.3791172722670426,0.7559523809523809,0.0028240208539851656,1.2747132642606402,0.3846153846153846,0.46660741197683814,0.308103320045209,50698
Ours-Full,2.5,6,0.37213589389246166,0.7708333333333334,0.001298509887408607,1.1845407035567639,0.3846153846153846,0.2668103940775693,0.4962919871216998,65279
Ours-Full,2.5,7,0.37590890763347634,0.7470238095238095,0.0016432813736184247,1.210256329273939,0.46153846153846145,0.33024379401740017,0.41260704225134776,57870
Ours-Full,2.5,8,0.3725866041608541,0.8125,0.0015050840402488447,1.2714064516864025,0.46153846153846145,0.32687826478616916,0.4822905100997396,61255
Ours-Full,2.5,9,0.3747159067230425,0.7797619047619048,0.0018850588123433519,1.253535301101916,0.46153846153846145,0.31739057934345877,0.44382714036946663,56946
Ours-Full,3.0,0,0.38315653919218556,0.7946428571428571,0.0018197062580883956,1.2439724936746281,0.6153846153846153,0.26733948360107496,0.45679919956359855,66263
Ours-Full,3.0,1,0.387995003387377,0.6101190476190477,0.002468105093993634,1.291554559468743,0.6923076923076922,0.3082504857850657,0.20872964342802575,57867
Ours-Full,3.0,2,0.3793018609429096,0.7797619047619048,0.0012342451559400841,1.242829908319036,0.6153846153846153,0.15686012468862096,0.5619017334851064,69944
Ours-Full,3.0,3,0.3915011384045102,0.7113095238095238,0.0011985837735908648,1.3370399828230124,0.6153846153846153,0.4323633518480915,0.02306448772405895,57149
Ours-Full,3.0,4,0.38294970688093977,0.7291666666666666,0.0021497172800606697,1.2248272527543538,1.0769230769230769,0.422716219062208,0.19051657089990817,57257
Ours-Full,3.0,5,0.3818071523562397,0.8095238095238095,0.0012329125936817722,1.3004144704654579,0.5384615384615384,0.2281160864115115,0.5783064955912284,69439
Ours-Full,3.0,6,0.373978203061119,0.8154761904761905,0.0013657062159705424,1.2724975361874267,0.30769230769230765,0.2409105172034484,0.5464356980240742,66714
Ours-Full,3.0,7,0.37185550153625074,0.8184523809523809,0.001719216300329918,1.2160184854777476,0.46153846153846145,0.24780272963015826,0.5151245981713446,66934
Ours-Full,3.0,8,0.376092412952864,0.8095238095238095,0.001293717806552156,1.2443444906773722,0.6153846153846153,0.1708271917839414,0.5678333325574644,72538
Ours-Full,3.0,9,0.37602063741485614,0.7976190476190477,0.0012846783097556467,1.2674531062789045,0.846153846153846,0.2676594889144388,0.5432122481565834,66614
Ours-Full,3.5,0,0.38394693107722083,0.8303571428571429,0.0017594061029013615,1.2469139732231862,0.6153846153846153,0.35876852772048046,0.4219614762871807,67274
Ours-Full,3.5,1,0.3861827161163163,0.5059523809523809,0.0034379214606342343,1.257656020046525,0.5384615384615384,0.5251773265733504,0.046302387496399526,59826
Ours-Full,3.5,2,0.37690488373152076,0.7946428571428571,0.001787707722239808,1.159934467485412,0.6923076923076922,0.10667981284143284,0.6015781762766548,80218
Ours-Full,3.5,3,0.37255897425016493,0.8125,0.0016870401317218898,1.1418423181265533,0.6153846153846153,0.15579438446762323,0.5693126325682497,81065
Ours-Full,3.5,4,0.38849432248425775,0.7529761904761905,0.0014698782133431702,1.174016832988196,0.5384615384615384,0.20626898466617155,0.3540137726950891,76965
Ours-Full,3.5,5,0.38266409477381796,0.6339285714285714,0.002048397358168671,1.1960042861728397,0.7692307692307692,0.32016587278627145,0.14980229808967874,62536
Ours-Full,3.5,6,0.3869641596105801,0.5922619047619048,0.0035582028952560528,1.1657807230558543,0.6153846153846153,0.1966222062821834,0.25620746532582833,75356
Ours-Full,3.5,7,0.3738719709557847,0.7678571428571429,0.0024962299648615192,1.1756123568736785,0.5384615384615384,0.00854435769452791,0.632207171071606,88116
Ours-Full,3.5,8,0.3761979960102055,0.7589285714285714,0.0016669929289058795,1.181752102494086,0.6153846153846153,0.264974865177138,0.4301611419710056,67222
Ours-Full,3.5,9,0.3820849363218567,0.5446428571428571,0.0025867715574636988,1.1456316618146298,0.846153846153846,0.2945376051877726,0.030510049915045724,63202
