Ours-V4-Calibrated,0.5,0,0.3411119192980638,0.21666666666666667,0.024477249251650103,2.740605493435165,0.46153846153846145,0.6770867814466852,0.3732613344907328,17072,118489,0.1441,12,0.903279,0.657762
Ours-V4-Calibrated,0.5,1,0.33715528619721724,0.15833333333333333,0.03664991863171634,3.043909675397777,0.6153846153846153,0.7028576178452883,0.3946790018129236,14900,118489,0.1258,13,0.917367,0.657762
Ours-V4-Calibrated,0.5,2,0.3309990809356661,0.16666666666666666,0.030524113847845032,2.692648737043657,0.5384615384615384,0.6938829442771464,0.3812673997836526,17875,118489,0.1509,13,0.908545,0.657762
Ours-V4-Calibrated,0.5,3,0.33911303325820696,0.175,0.03207684569051141,2.8634203977479187,0.7692307692307692,0.6767731822839544,0.38064126975306334,16731,118489,0.1412,13,0.908134,0.657762
Ours-V4-Calibrated,0.5,4,0.335078530091573,0.3,0.03560944959341626,2.593741594273268,0.6923076923076922,0.557375935983089,0.347255693043095,16832,118489,0.1421,15,0.886174,0.657762
