eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.06298885782512119,0.2,0.016700125921600674,1.0226855295083133,0.12499999999999997,0.4513965922597264,0.1607782198030427
0.5,1.0,0.0746193924567714,0.325,0.014713837253490191,1.0171433131187981,0.12499999999999997,0.48664207151951455,0.13625419767253913
0.5,2.0,0.05816445240158082,0.1,0.022646196159573855,1.082895112116898,0.24999999999999994,0.5136121532326648,0.13505602847666442
0.5,3.0,0.05527156933001922,0.1,0.015334744517150459,0.942754001125501,0.12499999999999997,0.4744375938384417,0.12929280065275292
0.5,4.0,0.08476094013726941,0.1,0.0176571071702357,1.008913057504791,0.24999999999999994,0.4642110119527768,0.13622267052895246
0.5,5.0,0.10198634672100786,0.4,0.009792913174171882,0.6486597742044072,0.12499999999999997,0.4704315350244169,0.18883029652225677
0.5,6.0,0.06945197958390938,0.0,0.008320675943644676,1.065478953427863,0.12499999999999997,0.4863355154842446,0.13762980229500382
0.5,7.0,0.06718083678176634,0.175,0.012642152979303623,0.8527659932799585,0.12499999999999997,0.4343606454943886,0.16626725962231734
0.5,8.0,0.0658361123928383,0.15,0.01173412277024041,0.9111683622195845,0.24999999999999994,0.4435945005834036,0.15439203059418594
0.5,9.0,0.060784310283815736,0.0,0.006753453363471504,0.8395085276515732,0.12499999999999997,0.4802138771121308,0.15022830943149215
1.0,0.0,0.19163681509340408,0.725,0.009504629343907217,0.5154965332208429,0.0,0.4261151052545273,0.3240593025565599
1.0,1.0,0.16843856509101313,0.675,0.007010618809187509,0.582540255526772,0.24999999999999994,0.41970707400342405,0.2521287502492359
1.0,2.0,0.1283867133401983,0.575,0.012352948395192409,0.47283373190038996,0.12499999999999997,0.4050426339986725,0.25802514817965877
1.0,3.0,0.18771338368185056,0.7,0.0038918746418426103,0.5333415151403266,0.24999999999999994,0.29590142373168304,0.14125263657325382
1.0,4.0,0.19926157924604274,0.65,0.00850640935336355,0.5571461872007442,0.24999999999999994,0.3379636496628555,0.22883108774621783
1.0,5.0,0.20371544954457568,0.775,0.00237584756787046,0.4908126966244328,0.0,0.3418074817664109,0.2574839398257591
1.0,6.0,0.1509776610110187,0.675,0.00434086554235468,0.6312246619437668,0.24999999999999994,0.2517707803503118,0.10786656705238631
1.0,7.0,0.16139592165166616,0.725,0.0022694573121653265,0.5128289115684791,0.12499999999999997,0.4061783020740992,0.18065283806726637
1.0,8.0,0.1268645079451195,0.725,0.0022690037000917276,0.45829747026069223,0.24999999999999994,0.39770904820790726,0.18535893156079386
1.0,9.0,0.18344386613880925,0.775,0.004228018898762134,0.6364219913429965,0.24999999999999994,0.3221313007013474,0.20856683029342096
1.5,0.0,0.2576942336533736,0.825,0.0006739265447961676,0.45689874723599305,0.24999999999999994,0.45995562713659016,0.29534202339574794
1.5,1.0,0.2328302154554862,0.8,0.001724663292947096,0.5385945294270376,0.12499999999999997,0.43082213575632683,0.2383085883801616
1.5,2.0,0.22902788061615906,0.775,0.0031541984745668524,0.45990487315774464,0.12499999999999997,0.33848907689199986,0.2186657503685655
1.5,3.0,0.19957074547811907,0.725,0.01161497194521272,0.40300100549124307,0.24999999999999994,0.5592338267803055,0.3138065635971628
1.5,4.0,0.2856057038542085,0.7,0.0009369905977101009,0.552750104967343,0.12499999999999997,0.331564845330787,0.22949756862248785
1.5,5.0,0.23101041657173796,0.0,0.006670339691057454,0.5122834344365097,0.12499999999999997,0.4455229627874244,0.2664741810904872
1.5,6.0,0.25747071719765635,0.75,0.005068517549498103,0.5517862574678561,0.24999999999999994,0.42106251242174497,0.24744421808664066
1.5,7.0,0.2274506477633923,0.75,0.003915804147640879,0.7079287792427186,0.0,0.26123135520800683,0.22765632558689025
1.5,8.0,0.24455422547044794,0.725,0.0015607066522396397,0.5463278331941082,0.12499999999999997,0.2826405089031125,0.16068129353814153
1.5,9.0,0.2463088460365127,0.725,0.0045925808690865915,0.5516025315007635,0.12499999999999997,0.40009197618069825,0.24839451918916944
2.0,0.0,0.21122344950623884,0.675,0.011717225564361377,0.465914555018045,0.24999999999999994,0.5261143165311872,0.3127823888472205
2.0,1.0,0.2650461476880835,0.65,0.01517281166024203,0.6602726817096407,0.12499999999999997,0.43518579678285446,0.2513504037021433
2.0,2.0,0.24244209705490533,0.8,0.0014947669166677936,0.4276307887381792,0.12499999999999997,0.4450656337719095,0.24329481636833777
2.0,3.0,0.24774219335830344,0.725,0.001025840839893205,0.43209627988606136,0.12499999999999997,0.42370095993449697,0.34923083070055533
2.0,4.0,0.26400519787275417,0.8,0.004148559226145489,0.4678218978811018,0.24999999999999994,0.5049901976536235,0.24114722141323422
2.0,5.0,0.25538155049620853,0.825,0.0015103332412485613,0.4435576736153382,0.24999999999999994,0.2489410530952689,0.16359256285178728
2.0,6.0,0.2108699106796243,0.8,0.0027375632575213087,0.48391832495301423,0.24999999999999994,0.37318704177269985,0.20072804301287125
2.0,7.0,0.256735190336257,0.8,0.0018670144645122067,0.466406318358721,0.24999999999999994,0.5628833337668786,0.33794060095373474
2.0,8.0,0.24512645675430192,0.75,0.0032429908347266856,0.49233375160128934,0.12499999999999997,0.3870436262453444,0.22035402942853383
2.0,9.0,0.26646724700833113,0.75,0.003663207801386858,0.5204517172786847,0.12499999999999997,0.35228510461813556,0.19994926639799354
2.5,0.0,0.2440470177445341,0.7,0.014544507151813985,0.3897338469289078,0.12499999999999997,0.5879930437166894,0.26909819079212155
2.5,1.0,0.176162716773887,0.725,0.01352397185822457,0.27813033320386915,0.24999999999999994,0.6897167137803784,0.3767478528807977
2.5,2.0,0.23515841675883387,0.625,0.01592402243791751,0.3811990209879083,0.12499999999999997,0.6663050373152821,0.40998906662509643
2.5,3.0,0.28971584196575045,0.775,0.004127465703735714,0.3981094910040838,0.12499999999999997,0.4384758909248931,0.16071601253947518
2.5,4.0,0.2477029766589048,0.625,0.003104524060883519,0.4191760983774545,0.24999999999999994,0.4927265139624914,0.23273893077390836
2.5,5.0,0.24194040024674887,0.725,0.0011910651870307393,0.39684689640620335,0.12499999999999997,0.49056449323493084,0.28360945271709176
2.5,6.0,0.28044697539160895,0.725,0.0016205471825255328,0.4202896953261267,0.12499999999999997,0.4611374314250149,0.18753379181808758
2.5,7.0,0.21558753466593072,0.475,0.015091120462280843,0.33337271713477823,0.12499999999999997,0.5542717752525658,0.21567979140288912
2.5,8.0,0.26560669510001594,0.725,0.003723329326178846,0.4332161482137757,0.12499999999999997,0.43748665161547107,0.25021581472815985
2.5,9.0,0.24722449326298399,0.625,0.008690818224415368,0.5013433072923611,0.24999999999999994,0.49471676364909795,0.19511206520678845
3.0,0.0,0.2879980378894406,0.875,0.0011636077221240063,0.4167859358714226,0.24999999999999994,0.35986793134568495,0.14277657079932884
3.0,1.0,0.30953919349353276,0.7,0.0005817206087246673,0.49034503868923324,0.24999999999999994,0.38323991070046337,0.18693931203206124
3.0,2.0,0.3162526953981209,0.8,0.003947295043677466,0.39096413467450064,0.24999999999999994,0.3394805977369956,0.15284616747036447
3.0,3.0,0.31394631831815495,0.775,0.002452011213635567,0.4181363118815127,0.24999999999999994,0.4156621498711387,0.1595629768394994
3.0,4.0,0.25017365015768994,0.0,0.005704173314045385,0.3964586112810893,0.24999999999999994,0.5337029141482923,0.23257067813707114
3.0,5.0,0.24928793011122785,0.7,0.00343132965282619,0.3664341436136083,0.12499999999999997,0.5360464175234463,0.24067180167600524
3.0,6.0,0.2675145771672495,0.0,0.005182092228212807,0.3270609956998444,0.24999999999999994,0.6258574147497357,0.37179770203468593
3.0,7.0,0.29306047656655676,0.7,0.005247842862196738,0.4660168234567972,0.24999999999999994,0.5013838404006397,0.22931458432405324
3.0,8.0,0.27950598343333355,0.775,0.0012133407727406929,0.38019101086524404,0.0,0.551535681742345,0.31376970692692485
3.0,9.0,0.3055710747055709,0.75,0.0013082121224803323,0.42875099594677746,0.12499999999999997,0.32524898646090356,0.16171186047451935
3.5,0.0,0.2749073482808052,0.625,0.016566740751219868,0.33453550952788197,0.0,0.6801255490714275,0.381804574486998
3.5,1.0,0.2765628545984914,0.7,0.016078331524888807,0.3200542076313128,0.12499999999999997,0.6419770110518167,0.24996612407272997
3.5,2.0,0.24762255534582112,0.85,0.002249468717748772,0.35797304710763905,0.24999999999999994,0.46675089420970295,0.23035757354926792
3.5,3.0,0.3275574450408643,0.85,0.001040526199066622,0.3876903232277755,0.24999999999999994,0.2869484983271282,0.16917902385405226
3.5,4.0,0.25836725719625564,0.7,0.005271214466251305,0.29877363782038735,0.24999999999999994,0.637022094975798,0.263002097629112
3.5,5.0,0.27873462570265617,0.75,0.0009243350916767045,0.31059949399912107,0.24999999999999994,0.4978254202601486,0.23247633499639325
3.5,6.0,0.25788486142398304,0.0,0.005764391406447552,0.3811352486842984,0.12499999999999997,0.5326082580402693,0.24445949331476416
3.5,7.0,0.2938099918668161,0.75,0.0009767855244598844,0.4149112577639013,0.24999999999999994,0.5041936766283328,0.29241452605682383
3.5,8.0,0.2828028931431757,0.65,0.007328248049772136,0.4860718458910676,0.0,0.5436731769000134,0.2591058374644708
3.5,9.0,0.31806412795174926,0.65,0.006741096979851163,0.472175461536856,0.12499999999999997,0.5569820636220858,0.23142534536863574
