eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.1233194900278594,0.3,0.015852388505020888,4.06092342507791,0.33333333333333326,0.23945824760824075,0.0503311818109169
0.5,1.0,0.08090815332320969,0.4,0.036701887106732375,4.811281428138583,0.22222222222222218,0.3631137057680239,0.12761671082819348
0.5,2.0,0.10346580511725385,0.1,0.02081736661882309,4.375079760010773,0.33333333333333326,0.32113073541598136,0.14726578816831504
0.5,3.0,0.10983523158445281,0.2,0.031567899653342654,4.623314714326366,0.33333333333333326,0.37286057409786594,0.12895662914580663
0.5,4.0,0.1308051070993494,0.5,0.0102363022327774,3.2467517414992337,0.22222222222222218,0.23838950598813852,0.23627364159835904
0.5,5.0,0.09077318220090194,0.0,0.017554168436248265,4.780245707111307,0.33333333333333326,0.3548034968244613,0.16103399175469849
0.5,6.0,0.09855799522198089,0.2,0.024351895378758075,4.493184850192972,0.44444444444444436,0.3164503197118284,0.14471685042240903
0.5,7.0,0.08706967379282787,0.2,0.012830037824967267,4.228577879777163,0.22222222222222218,0.32329906143883735,0.09905093001488513
0.5,8.0,0.06706050362662858,0.1,0.0033722616697177674,4.929482700046343,0.22222222222222218,0.4068445253467261,0.17379002976407745
0.5,9.0,0.14599353871817744,0.2,0.01564836273409789,3.758069576580214,0.33333333333333326,0.29935554126348185,0.10207332730390704
1.0,0.0,0.21916205204004438,0.5,0.002428536182859338,2.0316867341362985,0.22222222222222218,0.16706604597084845,0.24818472842372252
1.0,1.0,0.25828955599143205,0.6,0.0023809077040246526,2.0312679546552816,0.33333333333333326,0.09078453941072609,0.2393370810753615
1.0,2.0,0.15205440895865988,0.7,0.0015813818338102277,2.720127029753719,0.33333333333333326,0.05953614472135187,0.1596956760611148
1.0,3.0,0.14947966143497593,0.6,0.009812271617360233,3.0141722832094167,0.33333333333333326,0.2298280967402068,0.06119167153860581
1.0,4.0,0.15423483762855034,0.6,0.0026932600227531204,2.556678168455833,0.22222222222222218,0.16205186436370736,0.11809406091240979
1.0,5.0,0.09927286669968334,0.7,0.016124761631525174,2.890722390639262,0.33333333333333326,0.3001298569064378,0.04686524586810435
1.0,6.0,0.14349255383824996,0.4,0.00992245233533479,3.358567467597957,0.33333333333333326,0.32213762869602103,0.18765307908810627
1.0,7.0,0.14754137006522194,0.8,0.005253632920295482,2.0364934449929817,0.33333333333333326,0.27608851390981765,0.22606972224370372
1.0,8.0,0.1788349962676402,0.6,0.0019040948479428985,1.6871626390080041,0.22222222222222218,0.23685382153632578,0.19492318557750993
1.0,9.0,0.14432590208635104,0.3,0.005063556643504126,2.4238774936698366,0.33333333333333326,0.1960876828425996,0.06495536860084114
1.5,0.0,0.2864769182971518,0.6,0.003526345254754111,1.5366948605589554,0.33333333333333326,0.24892999122339846,0.07919051115255953
1.5,1.0,0.22825127381388569,0.8,0.004054932227487824,1.991774991554791,0.33333333333333326,0.22685077054935163,0.04536277440366075
