eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.0665885378141643,0.0,0.016149790030667917,1.2213998229464125,0.12499999999999997,0.4974675417872175,0.15104222574523168
0.5,1.0,0.07633607495181337,0.175,0.010181494676627437,1.1232552982067492,0.12499999999999997,0.4720598662359375,0.2111012770610345
0.5,2.0,0.0705302569420644,0.025,0.016641030075008167,0.9595202110166439,0.12499999999999997,0.49683757418056196,0.17874478304638
0.5,3.0,0.09323042499770426,0.35,0.004854003681310652,1.1264897777592993,0.0,0.4805189875860578,0.16862892913902386
0.5,4.0,0.0933758752588825,0.05,0.007835032377430587,1.244178872615078,0.24999999999999994,0.5336556201257523,0.1672054899923506
0.5,5.0,0.0740953281552339,0.075,0.008152706109133292,1.0878454674007196,0.12499999999999997,0.5047381198572632,0.17979075926199903
0.5,6.0,0.06246765059473257,0.075,0.01909603763300354,1.3127607300860993,0.12499999999999997,0.49806095175776394,0.15408692137662483
0.5,7.0,0.09317963425755582,0.225,0.016292183407318767,1.1447925413944602,0.12499999999999997,0.5032385226389365,0.18125311786523693
0.5,8.0,0.07109285228616344,0.075,0.008108513323016913,1.3157917002753028,0.12499999999999997,0.4768401609557164,0.15422360539871396
0.5,9.0,0.0669970080117348,0.05,0.01750862554731155,1.383715611641872,0.12499999999999997,0.49677791291314166,0.16379956302062257
1.0,0.0,0.19786676356681684,0.7,0.001965354421001598,0.6595264875000472,0.12499999999999997,0.32361366521190266,0.2725966175743608
1.0,1.0,0.1990813990527563,0.6,0.01013684513741273,0.6069616857081315,0.12499999999999997,0.4521871031495636,0.24212429908898722
1.0,2.0,0.16747450019714588,0.7,0.003411420626976229,0.8677119584603277,0.12499999999999997,0.3467566432875476,0.23655880506518398
1.0,3.0,0.17559581967167687,0.675,0.001410323593111718,0.4944332712494365,0.12499999999999997,0.332437176575167,0.17888420027420437
1.0,4.0,0.16187926590894455,0.675,0.0038130414723283592,0.6603119789647778,0.0,0.26758091428072556,0.2579540785169478
1.0,5.0,0.18707090545964836,0.675,0.006658240509653956,0.5056843309926927,0.12499999999999997,0.49399037132280904,0.3123001124663086
