eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.11022179836717191,0.09090909090909091,0.005920147234341963,1.9484301647682898,0.3636363636363636,0.2457193631698084,0.02438824567682853
0.5,1.0,0.1131952342922907,0.13636363636363635,0.006779914505982573,1.9317808406984471,0.2727272727272727,0.19463313063198262,0.04821816930070754
0.5,2.0,0.11641119926675876,0.22727272727272727,0.021838596253889588,1.8190501079647223,0.3636363636363636,0.15578455364756016,0.012364966276886609
0.5,3.0,0.08193852371255655,0.13636363636363635,0.008938979482633667,2.092834535977326,0.2727272727272727,0.4204969319946478,0.011593132246326293
0.5,4.0,0.11796630992380208,0.13636363636363635,0.02113528904097703,2.011293507265886,0.3636363636363636,0.14112385899052188,0.04234572984787918
0.5,5.0,0.07379349865188306,0.13636363636363635,0.0199563643484795,2.0515513809210106,0.2727272727272727,0.2372164941638487,0.061716422177835246
0.5,6.0,0.08985279241057889,0.22727272727272727,0.013454313600715794,1.766740170210174,0.4545454545454545,0.38116051498603803,0.009691228377616752
0.5,7.0,0.11279180812149014,0.3181818181818182,0.022298154921676614,1.7089930448697364,0.3636363636363636,0.206695534217326,0.06404241316680795
0.5,8.0,0.09667572506736587,0.18181818181818182,0.02062596722119096,1.8102910977915405,0.3636363636363636,0.2627036063869241,0.041022561864572774
0.5,9.0,0.10920172108451454,0.13636363636363635,0.009795272972638951,1.7555400115697877,0.3636363636363636,0.13190781258265646,0.03829003729437879
1.0,0.0,0.17962933834730685,0.7727272727272727,0.002188547527947163,1.4350496171438591,0.3636363636363636,0.0827195968787774,0.047294613379741314
1.0,1.0,0.1381828212448344,0.0,0.00941483213241866,1.4792176448474676,0.3636363636363636,0.042667114044293124,0.010145951531139523
1.0,2.0,0.172211869429096,0.0,0.0047134070079063424,1.3460230062572411,0.2727272727272727,0.13284778005940784,0.0931197886295695
1.0,3.0,0.16850837577013647,0.7272727272727273,0.0015115281251521701,1.2253332462573487,0.2727272727272727,0.10578942880060806,0.1680206607230008
1.0,4.0,0.19729950863876883,0.7272727272727273,0.002277576967487527,1.8816578750380277,0.1818181818181818,0.07119003997259153,0.283321603685562
1.0,5.0,0.18195994566091733,0.6363636363636364,0.0032757649515766703,1.3261326829105924,0.1818181818181818,0.23600616255198723,0.024515527609848736
1.0,6.0,0.20677492265535405,0.8181818181818182,0.006766230577758919,1.487230190488003,0.2727272727272727,0.169860367620921,0.13156124803707994
1.0,7.0,0.16107829200486876,0.8636363636363636,0.001574073270006481,1.3836572605569493,0.3636363636363636,0.20508705967920493,0.07122410190575314
1.0,8.0,0.15491776967313803,0.0,0.005242798352304016,1.354440483628204,0.2727272727272727,0.0637893664281592,0.11861116258652635
1.0,9.0,0.2531213605053585,0.8181818181818182,0.0028670186036295893,1.5794459159686123,0.3636363636363636,0.19569122384647253,0.2219397923488184
1.5,0.0,0.2809595044283054,0.8181818181818182,0.000889264018502128,1.2531447302876213,0.2727272727272727,0.03938853913361629,0.2751658323230782
1.5,1.0,0.2884119438896631,0.7727272727272727,0.0014403298069302036,1.324893577537543,0.3636363636363636,0.17271192471226926,0.07658410502469346
1.5,2.0,0.2651545355150104,0.8636363636363636,0.0030386699611246624,1.369922563147428,0.2727272727272727,0.24024071299101468,0.10839290625380131
1.5,3.0,0.2568528489430476,0.8636363636363636,0.0018001208811454816,1.1088700372414382,0.2727272727272727,0.06335624699884866,0.21793559986253677
1.5,4.0,0.28283730077342095,0.8181818181818182,0.0013515956457980018,1.5535716462122142,0.3636363636363636,0.0019523847107978923,0.1983368905485703
1.5,5.0,0.29260586329981314,0.9090909090909091,0.0010684700357243748,1.2769345021401692,0.4545454545454545,0.19457432030665286,0.045841730329507516
1.5,6.0,0.28688330225998177,0.9090909090909091,0.002630699626148331,1.5073043207916161,0.3636363636363636,0.17686580943003732,0.20212820282779823
1.5,7.0,0.24199412439159604,0.7272727272727273,0.0019455352780428472,1.4566568533274395,0.1818181818181818,0.062290824055280324,0.29774474288751707
1.5,8.0,0.11823953802126397,0.8181818181818182,0.004801354653174164,1.026660975350534,0.2727272727272727,0.18701880331555681,0.20065822638836275
1.5,9.0,0.2385466954185483,0.8181818181818182,0.002269194173393206,1.213531842491459,0.2727272727272727,0.030577457672575838,0.2368890245214081
2.0,0.0,0.24314486216558,0.8636363636363636,0.005066870639481676,1.079710396509842,0.3636363636363636,0.06616612220572732,0.16563609190510953
2.0,1.0,0.27489021858324386,0.9090909090909091,0.004369182147736651,1.3508521505719642,0.2727272727272727,0.09462446308802533,0.285698958606121
2.0,2.0,0.30316260298176584,0.9545454545454546,0.0010609749408610966,1.2250871385118334,0.3636363636363636,0.18810030471942354,0.07019348120344407
