eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.10656497365212793,0.045454545454545456,0.011861401632481672,2.275213214473333,0.2727272727272727,0.2535392078279706,0.027769174080744856
0.5,1.0,0.1028479228077726,0.13636363636363635,0.01554299252802125,2.0830464990246442,0.2727272727272727,0.22227716194563188,0.038259761893034545
0.5,2.0,0.09445610921871875,0.18181818181818182,0.030208636926070922,1.9171097141584172,0.3636363636363636,0.3186540539971471,0.029158545161497205
0.5,3.0,0.11476030096810277,0.09090909090909091,0.013961108235033088,2.2045744029008727,0.2727272727272727,0.27988431581364814,0.045203467651627825
0.5,4.0,0.11367715360996634,0.0,0.009463920672197453,1.5935878455539725,0.3636363636363636,0.3504475196957285,0.061794102596716007
0.5,5.0,0.09530069684856514,0.13636363636363635,0.009368680394582765,2.1157515587736895,0.1818181818181818,0.3877202604056229,0.040473292747092035
0.5,6.0,0.13738991245295476,0.09090909090909091,0.014163431285183098,1.8524767646224194,0.3636363636363636,0.23238874124506653,0.030746165002258977
0.5,7.0,0.1127118474055401,0.0,0.023653580925952055,1.8649745329639646,0.2727272727272727,0.30484180144479944,0.08318650884226181
0.5,8.0,0.09422076414907202,0.0,0.017008918660648135,2.253966399756563,0.3636363636363636,0.33675548424853424,0.016247499935874838
0.5,9.0,0.10139811793016688,0.18181818181818182,0.005640492002480079,1.9745662698097992,0.2727272727272727,0.17100706122740275,0.09128747902486689
1.0,0.0,0.18145078803578277,0.6818181818181818,0.0018073072564606006,1.6232934564672044,0.1818181818181818,0.31694275662837224,0.15557443864924847
1.0,1.0,0.18752024682003113,0.8181818181818182,0.0022648413506755195,1.6500761562593176,0.2727272727272727,0.0378119727744875,0.2632064158939999
1.0,2.0,0.17875405687857776,0.6818181818181818,0.0034119527882454856,1.5999428859033902,0.3636363636363636,0.2878499588878971,0.134791300336455
1.0,3.0,0.2457545693388277,0.7272727272727273,0.002206933049108904,1.689775550206571,0.3636363636363636,0.24284059179488973,0.10713624113546578
1.0,4.0,0.1681172416132607,0.5454545454545454,0.008582584200516512,1.4566561405564058,0.3636363636363636,0.0030956471827003973,0.08961744003814537
1.0,5.0,0.21262237926753288,0.8636363636363636,0.003109379961641373,1.4303154586419733,0.1818181818181818,0.27008302747320817,0.09476012074396312
1.0,6.0,0.16399964931382402,0.7727272727272727,0.0012147911628591476,1.459049408171291,0.2727272727272727,0.224088097118436,0.13595911231046606
1.0,7.0,0.1443491758464767,0.6818181818181818,0.002522155686490228,1.4564103164719717,0.1818181818181818,0.12568290745019173,0.18450031014846807
1.0,8.0,0.19649083369455034,0.7272727272727273,0.004710823869790345,1.3046514227180181,0.3636363636363636,0.1273144575124812,0.06578150129157345
1.0,9.0,0.20055724505077963,0.8636363636363636,0.0014050129835042329,1.4500532831250776,0.3636363636363636,0.1268823321010239,0.13205460565718968
1.5,0.0,0.2373532289114167,0.8181818181818182,0.0015963830388541324,1.4389128803302285,0.2727272727272727,0.03662270804780824,0.1713627995423728
1.5,1.0,0.2170959769349597,0.7272727272727273,0.002952506482480006,1.6446434628890967,0.3636363636363636,0.16386545089281077,0.17004120194859715
1.5,2.0,0.3075371481155414,0.8181818181818182,0.0025437741719614355,1.4335664203636382,0.4545454545454545,0.18403886006364528,0.15596219583312487
1.5,3.0,0.2131827915238279,0.8636363636363636,0.0055311130444556066,1.5200142754052808,0.3636363636363636,0.085927375520373,0.10038968551399498
1.5,4.0,0.252880147391598,0.7727272727272727,0.0009486291120028603,1.5693598556054589,0.2727272727272727,0.1814575599311368,0.13294399834137205
1.5,5.0,0.25316484174866893,0.8181818181818182,0.002990328040386452,1.3440700430815036,0.3636363636363636,0.23450133735331694,0.09790898921127429
1.5,6.0,0.25577344673549013,0.8636363636363636,0.0011714921829167279,1.6423402769470998,0.3636363636363636,0.21056824106533237,0.17313761443401243
1.5,7.0,0.26550558894556187,0.7272727272727273,0.003740515040419647,1.3011257078675484,0.3636363636363636,0.36627305322388354,0.09256668022796265
