eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.0945886543103483,0.3181818181818182,0.012793015134991785,1.7048777103326784,0.2727272727272727,0.4124091827959755,0.3561080645132486
0.5,1.0,0.0474028747557678,0.0,0.014494225426534262,1.8466165085201296,0.4545454545454545,0.49566209752964036,0.36676078433330805
0.5,2.0,0.08039139874683056,0.045454545454545456,0.01827157101388792,1.6178728216215559,0.3636363636363636,0.49053757294910233,0.34308822874193484
0.5,3.0,0.05350335712541235,0.0,0.01068218503236056,1.792039408232232,0.3636363636363636,0.6176996162398648,0.39844272512870693
0.5,4.0,0.048598138670780056,0.0,0.01595744948757226,1.5462458250252833,0.3636363636363636,0.5609515849456835,0.3660986659413457
0.5,5.0,0.05208146583603921,0.09090909090909091,0.01352049524124111,1.739923198855196,0.4545454545454545,0.4468285563535212,0.35720489704714303
0.5,6.0,0.057786418188237446,0.09090909090909091,0.009704440708857114,1.7213070846384444,0.2727272727272727,0.5044129070723706,0.36141944491514655
0.5,7.0,0.06282664013723695,0.2727272727272727,0.010622479192292256,1.6400113063531248,0.4545454545454545,0.4536447441736557,0.3746745338222388
0.5,8.0,0.055467035373144596,0.13636363636363635,0.016765321747630815,1.9500035672750353,0.3636363636363636,0.4738524593433403,0.3561301148421409
0.5,9.0,0.07135643581053298,0.09090909090909091,0.01955059146288812,1.6091666066137327,0.4545454545454545,0.5176953682390303,0.36596062893270104
1.0,0.0,0.18329843902359577,0.7727272727272727,0.003394919863858671,1.3705203657912448,0.4545454545454545,0.12571006704699164,0.22150717691590466
1.0,1.0,0.18928678109228483,0.7727272727272727,0.0032345144411545165,1.0478280523223775,0.4545454545454545,0.00415002903491177,0.2449208802142666
1.0,2.0,0.14020871100933252,0.6363636363636364,0.0014512158732257437,0.9057146486610994,0.3636363636363636,0.03718679690726848,0.2936886587229649
1.0,3.0,0.14706846507290286,0.045454545454545456,0.01624430794302194,1.4421270526661902,0.4545454545454545,0.41809289864589844,0.3096216063654197
1.0,4.0,0.23092395010951472,0.8181818181818182,0.002540168376028966,1.5741675935566186,0.3636363636363636,0.04357784983104523,0.28974151434239215
1.0,5.0,0.13638828240572096,0.6363636363636364,0.0021176975019790312,1.345726810963766,0.3636363636363636,0.1292692924233316,0.31953833725393743
1.0,6.0,0.11037885192406795,0.6363636363636364,0.003393432710342442,1.2792408657795409,0.4545454545454545,0.48192820657577834,0.3325697024193089
1.0,7.0,0.16915454739542057,0.7727272727272727,0.0011365688394444817,1.2063294601395143,0.3636363636363636,0.07216495185171151,0.3205739361290579
1.0,8.0,0.25551880816256495,0.8636363636363636,0.003488120213586143,1.4692534205246213,0.3636363636363636,0.03150088478010835,0.24469058962777018
1.0,9.0,0.17683972728163103,0.8636363636363636,0.0028689296632381425,1.1918361045033916,0.3636363636363636,0.00022630279441163546,0.28238285811862707
